Gene	cancer	CD4	CD8	Mono	M0	M1	M2	B	Neu	NK
P2RY1	0.916601644558743	0.442989186686363	0	5.38288969350776	54.4113284199694	32.0716839513464	141.904401113084	0	0	0.496252302610684
P2RY10	1.05610364508143	273.137175670509	303.104230891496	4.48066439291618	0	0	0	622.156483201086	90.1401980579792	88.9182318293268
P2RY11	10.0769830311807	66.3802487192153	65.31539861673	16.37418574022	82.5683179170354	78.074845334839	18.0947849195494	31.9967150039263	0	151.017703308051
P2RY12	0.390205075026237	0.086652199215486	0	7.28088421646684	0.713306191035449	0	74.3541808293678	0	0.142924351216106	0.455706678016801
P2RY13	1.3274429009351	0	0	223.89919196953	24.4474296920843	7.6525455957716	16.090231335625	0.165477408114119	1087.20051303643	0.455706678016801
P2RY2	4.09088612442954	0	0	9.4213582348206	1.51705652030522	2.90301051452318	0.629287809814121	0	0.896207928479937	0
PADI2	2.99707747170555	0	0	6.581262768825	0.719763592624191	1.40512679851843	0.466962191472243	0	60.8452238120108	0
PALLD	82.043366745882	0.665334913919782	7.97959048741619	11.2821647465571	19.3367154610301	8.73459620339948	222.040522045052	0	0.142443608711965	24.7914791209085
PANX2	2.96839443500838	0	0	3.53300933805773	0.188824889839559	0.494087222686752	0.349023043781102	0	56.3303388614457	0
PAPLN	9.42097617057884	0	0.393466256727289	2.017023679858	76.2896923511277	31.4656205055942	12.3923634715613	0.827387040570593	1.66566767902883	0
PAQR5	2.69221473180746	0	0	0	30.6472030255229	23.1696520841571	19.26219039823	0	0.325111627593843	0
PARM1	12.4116392066867	0.081174458034672	0	1.42384223828	0.19205359063393	0.246588495864107	2.44316130646771	26.8073401144872	0	0
PARVB	28.692452177561	10.135862916942	15.9591809748324	94.3295482860499	301.466394494262	354.686289246825	128.181121559131	37.329500837914	0	17.428785830936
PAWR	33.207464501021	2.65434853317737	0.983665641818223	0.940180395546428	0	0	0	171.765549622455	0.846274176449981	0.496252302610684
PAX5	0.165682985645377	0	0	0	0	0	0	31.5158798088641	0	0
PC	27.4734136172063	5.99849351722685	5.31179446581841	5.60083049114523	41.7368662693937	32.1175624142437	31.8452495184244	2.81311593794001	0	3.88892717169771
PCBD1	138.64373859819	11.8197930817075	32.8568271969101	37.6511086906827	526.101241763803	360.017487359407	443.333262014048	3.64050297851061	0.32025716416313	39.8606403125727
PCDH1	27.5216936620146	0.167826657250158	2.27988299640462	0	4.18966328520839	1.25284626002438	0.349023043781102	0	0	70.0703491376049
PCDH9	0.17874130431534	0.338371081642526	0	0	0	0	0	29.0218173779468	0	0.951958980627485
PCNA	128.261170471037	25.6843112096423	22.1783583579143	0	26.0900619109322	19.5582595717039	14.6052855200544	0.992864448684711	0	17.3476945817482
PCOLCE2	3.51928897081727	0	0	0	1.3346890320544	6.22575630279179	25.7113642252078	0	0	0
PCSK5	2.94584304862229	0	0	0	0	0	0	0	0	20.9333927663206
PDCD1LG2	1.7450889245657	0.801888493390708	3.41982449460694	0.626786930364285	48.8919745505091	89.7510131745808	27.572820458707	0	2.63864696363438	0
PDE4B	7.2346501396906	84.2186837510288	79.6778059525071	481.951463763047	0.335656411356331	6.51583980774888	0	62.3515607729326	388.704759158776	8.52708520105348
PDGFC	15.8259232382156	0.101344579068331	0	19.161724958651	13.0552076539256	6.46085157238503	18.9635853787732	0	0.475514750196351	0
PDGFRA	8.0719435361612	0	0	0.336170613309667	34.5076715488559	50.5874452312889	6.51509681724723	0	0	0
PDGFRB	49.1656015612891	0	0	0.711921119139999	1.59444058774906	1.00716799511881	1.03269695596344	1.09522907263669	0	12.4565579973451
PDK4	13.505447656723	0	0	137.780430082173	9.67631617438368	1.58519131720381	97.5470274722263	8.84258498234317	11.4125973572488	0.455706678016801
PDLIM4	30.7992337453526	0	0	0	12.511795231993	15.187228405922	14.310229246922	0	0.283937938821916	0
PDXP	12.4062625277611	2.48389749113045	5.74994475945928	6.26786930364285	18.1843939172265	46.2501965672998	20.1127891695312	14.7274893221565	0	45.5221437642597
PDZRN4	0.201205658549158	0	0	0	2.26575341046172	1.30216421270352	5.69862359803384	0	0	0
PEG10	10.322662943537	0.430055013990572	6.57136543938203	0	0	0	0.581705072968503	17.6851699646863	0	0.951958980627485
PEPD	64.0181697909296	4.65603085526448	33.0583034478671	35.4637438631099	63.0230502886692	30.9372332309993	11.5071946521641	4.53465896530419	0	50.9403734683833
PERP	101.69503819911	2.04038318748425	20.460245349819	0.080898713516298	7.72534592823218	5.30382154388618	1.74511521890551	0.453465896530419	0	1.44821128323817
PES1	74.0849265800826	47.795127907169	16.4284135984551	14.119165759006	17.6051946057265	13.1632763014316	14.0088657441673	26.6418627063731	0	15.3529805638214
PFKFB4	6.50559719904187	0.496216916987169	0	11.39073790624	2.315310382143	3.14050622123656	6.98046087562203	0	75.3750806925966	0
PFN2	96.1018925112892	10.0040460204152	6.83964898921387	0.313393465182143	0	0.338792009228523	0	3.99958937549078	0.518557126202652	2.40017026386565
PGBD5	2.6437930400121	0	0	0.35596055957	17.2371413638296	10.1049268932845	14.0789524186718	0	0	0
PHACTR1	2.00300164135118	0	0	66.9205851991599	1.5965069374247	0.790000951257613	5.16348477981721	30.6664140338272	52.5526305240576	0.455706678016801
PHLDA2	23.0243662816114	0.343004739937542	0	14.4160993983786	3.85568907509795	17.8522291004421	4.190164410319	0.453465896530419	0.310254916307743	0
PHLDA3	64.5215013683868	0.764002166450105	1.64284135984551	0.633281140412678	499.459857837814	438.176547634792	538.184716861372	0	0	8.78006375610087
PHLDB2	16.9836323961659	3.946901559785	21.05044473491	0.313393465182143	0	0	0	12.2435792063213	0	74.4246877948035
PI16	0.369982980996135	21.2711932389503	28.4985374550578	0	0	0	0	0.827387040570593	0	1.8228267120672
PID1	3.81595705255988	0	0	8.46162355991785	0	0.677584018457046	0	0	0	0.455706678016801
PIK3AP1	6.57097612150893	0	4.92852407953652	14.7294928635607	11.0702991486608	27.9408015738279	10.3899087602574	57.5861380237132	32.2641847590785	16.9325335283253
PIR	17.505159170931	0	0	0	6.29882266442527	9.65663133704364	27.4874785316926	0	0	0
PITPNM2	5.68583555703369	40.6678043752068	9.03562747915029	1.77980279785	0.407429353917599	0.376032885434815	1.84367234054036	10.9522907263669	0	88.6635268796219
PJA1	23.7671765516825	55.3875112678341	79.6778059525071	13.4468245323867	87.1781060457645	99.9615553707438	48.6808084609813	55.6004091263438	0	96.4916316550952
PKD2L1	0.39042185696209	0	0	3.76072158218571	65.7806600370834	15.3649526455269	27.1074564003322	0.344303532485383	0.071221804355983	0
PKHD1L1	0.405818704058801	0	0	0.235533955870515	0	0	0	29.5711849611906	0	0
PKIB	7.37506524642021	1.41964751095618	0	3.025535519787	23.3921275150401	28.3771112749601	47.4326611248111	0.165477408114119	0	0
PLA2G4A	3.89588576069674	0.182743789106574	0	30.3991661226678	28.1168013110479	73.2807970183286	31.6447559694865	0.344303532485383	6.0450925185191	0
PLA2G7	6.54288282656295	0	0	0	33.2358751286194	63.3691619584276	113.891721429111	0	0	0
PLAC8	6.38650581214558	56.5396458881751	14.5582514989097	2.49172391699	0	0.146117568533523	0	10.8455612732896	0.35142860507967	28.1436083654016
PLAU	53.4863852314397	0.182010421339992	0	4.77302409746159	136.283040053255	129.868320697614	24.4896706699902	0	3.34613515729711	0
PLBD1	25.3597381315633	0	0	227.664569978358	103.91847985417	78.0023819627851	260.977273585618	0.172151766242691	188.222111674039	0
PLCH2	4.20505474122556	7.9651623571166	12.5393564802254	0.280041524557261	0	0	0	7.57467771467842	0	29.4296371502643
PLCL1	1.31428306059415	135.240052214208	17.0991224730347	8.8179597732765	31.414460701794	66.5342395309161	18.4982213203984	0	6.34352322714869	0.951958980627485
PLD1	9.02874086138904	0.861151986702126	1.64284135984551	19.93379133592	28.1322575501442	48.024816731548	7.00443287208365	0	11.6480942528606	6.32964306015724
PLD4	2.23133490409857	0.083602002301396	0	21.71359413377	5.17595348203029	2.94793246390238	5.70070971509133	47.6574935368661	0	0
PLEK2	16.9222634258589	2.22650700824575	2.46426203976826	0	8.36641176723929	16.1310583865281	5.83702739340304	0	0	0
PLEKHA1	26.6469755473006	169.089873652521	114.177474509263	12.3218270805195	51.0861468953632	38.806547793317	40.3703320640141	95.8114192980746	0	169.023832690785
PLEKHA5	20.5831656932179	1.97062575495031	14.1647852421824	2.84976513185705	16.3551737547995	5.03532326626637	4.71965857360591	0	0.071702546860124	5.25604720574811
PLEKHA6	13.7568679686198	0	0	0	0.410658054711971	0	7.00443287208365	0	0	0
PLEKHB1	14.8011233978047	5.33814893825875	4.10710339961377	0	0	0	0	0.680198844795629	0	0
PLEKHF1	8.73786040745799	27.2894753933265	103.73467633641	2.82640747044618	34.8602469914827	31.6776464989222	1.86145623349921	14.6651610434662	0.070747165054976	536.316090319962
PLEKHG1	5.33324302245794	0.162348916069344	1.13994149820231	0	0	0	0	30.6664140338272	0	0
PLEKHG4	10.1041185949539	31.7231099310932	17.0991224730347	2.49172391699	11.4757438414384	2.57066545734375	8.40910378427374	2.23797296115499	0	11.1396883953726
PLTP	75.2933809700387	0	0	0	4.58668526965373	8.68372975986591	0.8380328820638	0	0	0
PLXDC1	12.0149976206393	36.9769147569386	8.21420679922753	0.336170613309667	0	0	1.03269695596344	0	0	4.88143177691907
PLXNA1	17.6623583859424	17.9495872923963	16.4284135984551	3.20364503613	72.0054050142558	120.741175346628	30.5204587759849	16.4284360895503	0	4.26354260052674
PLXNB2	188.635604764554	0.343004739937542	0.196733128363645	246.663004190738	74.4601753487051	63.3061206457545	21.4536417808333	2.41012472739768	0.152445856567352	0.496252302610684
PNMA3	0.314845765229123	21.6799465702995	13.1427308787641	1.008511839929	0.359881796312096	0	0	3.27088355861113	0	3.76729029791606
PNOC	0.460666327617971	0	0	7.61559790647999	0	0	0.466962191472243	128.741423512784	0	0.496252302610684
PNPLA3	0.458755910204862	0	0	0	4.93204804138914	4.13375483788261	36.6565320305711	0	0	0
POU2AF1	2.30995655109589	0.647709063000611	0	0.336170613309667	0	0	0	79.9917875098157	0	0.455706678016801
POU6F1	6.6418231126609	18.2547614520015	4.92852407953652	1.42384223828	1.05774549246887	0.689637987315452	0	9.85706165373019	0.544837997348305	1.94446358584885
PPIC	56.0427790189794	0	0	0	101.185623208991	74.6378650551597	127.116137582452	0	0	0
PPM1F	13.5464436911814	1.15130578522265	0.590199385090934	11.9089516769214	2.09321729220701	8.2832653437419	4.02255783390624	1.36039768959126	28.1573687616685	0
PPM1H	6.17762342367076	0.17663947782562	0	15.30630406151	66.024932302947	137.76276594768	15.293011770716	0	5.86147522103521	0
PPP1R14C	6.43985215422712	0	1.13994149820231	0.560083049114523	8.76666245247901	9.25892200290737	0.930728116749604	0	0	0
PPP1R16B	1.95278594995495	6.48803605700754	19.6733128363645	0	0	0	0.116740547868061	20.0227663818083	0	16.4671220428244
PPP2R2B	0.965083618699381	0.480457949455439	7.97959048741619	0	0	0	0	0	0	13.2868801041909
PRAM1	2.47045811488557	2.39986215979476	0.821420679922754	209.66076958673	196.481464874307	63.591513885443	168.229107102491	0.165477408114119	150.833543836476	1.40766565864429
PRF1	3.7159703866753	36.4447565577574	1905.55708133026	9.07660655936101	0	0	0	0.344303532485383	0.473122512140077	12841.2975132732
PRKAR2B	3.62143317702933	2.60626199962187	1.37713189854551	39.7658964871311	6.29256667979851	27.5700715061935	4.78636246259049	0.860758831213457	0.141968969410958	1.40766565864429
PRKCA	4.75973881377083	46.9579044908836	4.55976599280925	3.07415111361933	8.17435817660536	10.1238947978154	24.2275806778437	0	0	3.39267486908702
PRKCH	20.9303632010146	104.822801889579	136.355832867177	4.37021797302567	2.75792744571794	1.96808147678084	3.61895698390988	0	9.09618604958693	117.880731099433
PRKCQ	1.63611301103542	125.70369516756	128.46673282146	1.09915846072907	0	0.355573151579761	0	0	0.070747165054976	146.723319890414
PRMT6	11.4585407107797	32.6876768326153	59.963709634361	12.2223451421036	35.9133422932257	34.9745312037453	38.5088758305149	53.118248004632	0	73.6657521296613
PROCR	20.6504226394921	1.19255432453053	15.5419171407279	3.025535519787	7.43814028678738	52.3471814031606	0.67042630565104	0.165477408114119	0	37.7134486037545
PRR7	4.11550219023988	4.25940523483613	14.7855722386096	11.5411638376552	0	0	0.116341014593701	15.4936589618422	9.46681660265623	23.099994090107
PRRG4	10.1780890191365	0	0	34.52817427829	13.962373860207	18.3445157695098	19.5452904517417	0.165477408114119	81.5365498237989	0
PRSS22	22.4418487097171	0.834972473517846	9.03562747915029	0	1.44089252583084	0.325797421769523	0.16760657641276	0	0	3.35212924449314
PRSS23	131.148985089072	0.446212532240679	37.6180694406763	0.840124573671784	2.9011572564279	2.95601433873375	1.40088657441673	0	0	377.105371615092
PSAT1	22.2647708195517	14.0951157111486	14.3615183705461	0	651.500447754838	8.67735528550459	16.5930510648632	0.344303532485383	0	8.7298133240229
PSTPIP2	8.49510028082648	56.1720075599862	58.0362728672752	169.859258128721	38.8399189059128	339.331831188115	43.6278804726377	1.33319645849693	84.2355631987174	91.0945379605973
PTGDR	0.30042758546245	1.89886775787135	82.9634886721981	0.35596055957	0	0	0	0	0.272418998674153	370.85854619878
PTGDS	34.8649407828801	3.37670366475604	18.0712549583006	1.42384223828	90.5011294379663	42.5128671290726	64.0257121896743	0	0	71.0011721086066
PTGER2	1.83154376011987	125.49747167468	404.679231861821	292.219127916686	24.5239118971584	64.9718815189501	51.1922633884734	0	1.58592036978722	481.081333433942
PTGFRN	73.1213292757295	2.65750879718629	0	5.64108237327857	27.7592450032242	6.51636064225972	20.5064109827026	0	0	0.992504605221368
PTGS2	3.42567614394031	0	0	244.129879629087	0.566474669518678	4.45556433803827	0.147528136566206	0	348.240790926806	0
PTK2	71.3114170301126	3.01465974071648	0	3.08045677012988	8.20460516031091	5.29870746453693	8.85168819397235	31.7616431064639	0	0.992504605221368
PTMS	592.909678382262	0.73720856501504	22.9997790378371	4.62748727441	96.2125832494279	58.8009573855921	73.9115964196692	0	2.93933065329937	9.26661125122746
PTPRK	28.6450646499398	1.35163073920864	0	0	0	0.325797421769523	0	12.4108056085589	0	0.455706678016801
PTPRM	27.3901152356292	41.9592530394066	73.1064405131251	0.47106791174103	14.4339520263871	7.62993489405975	14.7882635306318	0	0	24.3260676354076
PTPRO	1.70657505358064	5.46143393671759	0.983665641818223	6.76325063182999	22.662698170895	15.1705425986888	23.9662490063023	29.248550326212	0	0
PTX3	0.79802954904784	0.761568611454832	0	195.050591247105	78.8209151798691	140.751158203629	66.430719333003	1.33319645849693	3.76531904403157	0.455706678016801
PVR	25.2440957461591	2.72512692616432	0.821420679922754	8.23265482536481	16.8157933978332	45.9583791238341	6.34370987234685	0	2.344787198299	2.44071588845954
PXDC1	35.3796471127436	0	0	2.11980560283464	53.4555351564969	61.0212433734287	45.7622947642798	13.2381926491295	0.955890200193934	0
PXN	81.6107058418798	25.2957772605106	29.5099692545467	32.74837148044	21.1832431807486	27.8958689279631	8.98902218584068	0	133.475530433737	78.3850014082048
PYGL	37.4282031968978	0.602290751725925	0	276.099642825468	130.634404701426	99.9948078135012	174.813659198509	0	1189.66944334664	0
PYHIN1	1.11580024390597	68.8018756524745	260.081195696738	1.56696732591071	4.41548309556821	2.16321463928881	1.0470691313433	6.0253118184942	0	401.016278197077
QPCT	9.41607757885119	0.182743789106574	0.821420679922754	7.39575349281267	11.393341068196	18.627556578066	1.5732195245353	0	25.2520943847181	0
QRSL1	8.72634131380064	32.2059456351197	9.85704815907304	7.83483662955357	6.85904134931719	6.91091343103331	4.88632261293542	47.8229709449802	0	6.2080061863756
QSOX2	10.1307402049655	1.27554955060762	0	0	0	0	0	13.6039768959126	0	0
RAB13	180.25638037362	0.442989186686363	0.196733128363645	21.71359413377	360.002923236875	391.10495517916	244.781494705146	3.40099422397814	1.50731724794602	0
RAB31	39.9175600110772	0	0	25.2037372101535	20.1607745162011	17.0413260824318	5.97823419323415	3.99958937549078	93.9837944171753	0
RAB32	31.0135509083247	1.17384101551519	0.786932513454579	385.337137790792	536.865580489133	382.477743393271	295.658000792109	1.33319645849693	114.803301973251	0.951958980627485
RAB39A	0.242826497783717	0	0	21.93754256275	34.3526687114534	69.3570603528105	13.5725885640909	3.28568721791006	0.722220291415212	0
RAB39B	0.49636686818411	36.7846403743431	38.7580109388786	1.34468245323867	0.38087848047349	0	0.16760657641276	12.7417604247871	9.21088577924172	44.2052741622872
RAB42	2.94783749520074	0	0	0.35596055957	163.556939321119	151.700386626771	184.534840630449	0	0	0
RAMP1	22.5105855148144	3.09897004081084	1.18039877018187	0	38.7076497409798	21.2170217816878	3043.06500135007	0	0	87.4797253535727
RAPGEF3	9.99774801460738	0.172235737735353	0	0	33.8011644903569	9.49712784138927	118.935396054869	2.19045814527337	0.546736554552333	0.911413356033602
RAPGEF5	10.4219829750253	0	1.18039877018187	0	0	0	0	23.6632693603189	0	0.455706678016801
RARRES1	14.0176128310496	0	0	0	18.0739699681217	10.0563323648975	14.310229246922	0	0	0
RASGEF1B	7.72143196851392	5.41532854886741	2.95099692545467	113.370344092341	71.7327037333831	51.3732475274772	31.464390490706	108.605082219035	0.2911162357194	8.36490270267795
RASGRF1	0.501650777207296	0	0	0	18.5407767355142	5.16937103835465	4.42095855456062	0	0	0
RASGRF2	2.63031767918464	64.5354518764277	22.9997790378371	0.280041524557261	0	0	0	0.22673294826521	0	10.4715487869023
RASGRP1	2.20015737098389	112.561750618336	89.5348541115801	0.560083049114523	1.58313000597078	7.72540698545712	1.62280950222826	15.5548763627271	0.130924668564202	47.9223140281253
