Samples	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Malignant	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Endothelial_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__CAF	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD8	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__NK_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Macrophages	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD4	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__B_cells
TCGA-GN-A4U4-06A	0.9629960721191358	0.00458003544144116	0.00503829566460943	0	0	0.01653872025164278	0.01022226572116412	6.2461080200664e-4
TCGA-EE-A3AG-06A	0.5345897421977157	0	0.42879247340976606	0	0	0.03661778439251825	0	0
TCGA-BF-AAP2-01A	0.9158896378881993	0.00225959270265489	0.02039097623503542	0.00204213572886497	0	0.05157877128882151	0.00783888615642374	0
TCGA-BF-AAP0-06A	0.6577181051908366	0.01861099643948774	0.06089146558624211	0.07768546216338272	0	0.15355614585563382	0.00773762225572027	0.02380020250869672
TCGA-D9-A4Z2-01A	0.9138184483617627	7.256274646666e-4	0.03157419904496046	0	0	0.03210572250037489	0.02177600262823525	0
TCGA-EB-A3XB-01A	0.918562757015313	6.66671001869e-6	0.03039725363086032	0.0029251629210467	0	0.04667703377833298	0.00104508310852788	3.8604283590039e-4
TCGA-DA-A1IB-06A	0.3594249636468838	0.01936425787957939	0.04516962819636509	0.07678749295267094	0	0.24427802472434268	0.09727011720903636	0.15770551539112176
TCGA-RP-A693-06A	0.5769256778701177	5.2368262330697e-4	0.11356207402055898	0.04638688624190087	0	0.25817636302687036	0	0.00442531621724503
TCGA-FS-A4F2-06A	0.7464226197597321	0.00196235614523496	0.14359723268705682	0	0	0.1022756720558082	0.00574211935216784	0
TCGA-EE-A29S-06A	0.6961666619414592	0.00640350308117648	0.15542532676386517	0.01902560795963089	0	0.10485709157584835	0.01610898286093546	0.00201282581708443
TCGA-FS-A1ZC-06A	0.3837415136158296	0	0.568801100126854	0	0	0.04745738625731619	0	0
TCGA-D9-A149-06A	0.8081178928707607	0	0.03464591578151963	0.03431920951555219	0	0.11932923479229438	0	0.00358774703987298
TCGA-DA-A1I0-06A	0.7133391357477277	0.05498579316129718	0.0929584702090709	0	0	0.09927110758476727	0.03189049518958917	0.00755499810754754
TCGA-FS-A4F9-06A	0.9139740241014813	6.0164373306523e-4	0.03783484986428661	0	0	0.03309308963874395	0.01449639266242298	0
TCGA-3N-A9WC-06A	0.5901097664620113	9.2466887341606e-4	0.07364732826958578	0.10486115371832612	0	0.226010552126002	0	0.00444653055065869
TCGA-EE-A3AB-06A	0.5189587624678781	0.0028312373763017	0.26751394383009086	0.0047695221496146	0	0.20592653417611473	0	0
TCGA-FS-A1ZG-06A	0.9818550828499288	0	0	0	0.00104253154219093	0.01336234143936884	0.00374004416851149	0
TCGA-FW-A3TU-06A	0.871532751338724	1.4869586353245e-4	0.01994240836491753	0.00621992044232388	0	0.09095754983415068	0	0.01119867415635148
TCGA-HR-A2OG-06A	0.40116392345427654	3.858417434323e-5	0.404933378774852	0.02411985168038549	0	0.15008795895095187	0	0.01965630296519074
TCGA-EE-A2MU-06A	0.6286173130533255	2.7370419986939e-4	0.05011141883606222	0.07901387867756236	0	0.23976516708519807	0	0.00221851814798247
TCGA-GN-A26A-06A	0.41813849527646374	0.00789311470984109	0.388315922184138	0.02761133170436716	0	0.15804113612519	0	0
TCGA-D3-A8GC-06A	0.9197584490802145	0.00107699765447167	0.03321740754711361	0	0	0.04249492326305816	0.00345222245514192	0
TCGA-DA-A3F5-06A	0.5762993626324828	0.00399770702739035	0.33003345127120476	0	0.00249773962024587	0.05640654448050644	0.03076519496816983	0
TCGA-EB-A5VU-01A	0.905322847136466	6.9593789673722e-4	0.06559223866105361	0	0	0.02425082483959775	0.00413815146614535	0
TCGA-D3-A3CE-06A	0.6142810522791486	0.00308218376416054	0.09234094889592794	0.07846176469093663	0	0.21183405036982633	0	0
TCGA-FS-A4FC-06A	0.8934972867984694	0.00642333587562096	0.07127123114044714	0	0	0.02579366820715228	0.00301447797830991	0
TCGA-EB-A41A-01A	0.9107574584243061	5.6280040717874e-4	0.06664700167808299	0	0	0.01759437971107699	0.0044383597793554	0
TCGA-EE-A2GO-06A	0.7767368076188493	3.9314884900537e-4	0.1999050553603818	0	0	0.02296498817176348	0	0
TCGA-DA-A3F3-06A	0.9284882271257737	3.0841540611871e-4	0.00788509561914896	0	0	0.05565085589749021	0.00762608236393028	4.132358753836e-5
TCGA-FS-A1YY-06A	0.8834192891858891	3.7863603119434e-4	0.08697542674098485	0	2.839940470444e-5	0.02001357672786454	0.00916779387227688	1.687803708584e-5
TCGA-GF-A6C9-06A	0.19379680375618877	0.02911751332691858	0.24456606147741783	0.0404166843318652	0	0.4020179428408393	0.0267816996540947	0.06330329461267575
TCGA-ER-A196-01A	0.790615792513682	0.00256673527911316	0.1787637749219214	0	0.00454403192430117	0.02239070985285942	0	0.00111895550812296
TCGA-ER-A19C-06A	0.9155720027171456	0.00251371337716689	0.04915073401985452	0	0	0.02912484173433148	0.00363870815150168	0
TCGA-EB-A44Q-06A	0.692139352391086	0.0024264632192981	0.00388846334788085	0.08214226524031547	0	0.21551094616899957	0	0.00389250963242011
TCGA-Z2-A8RT-06A	0.8862481210913742	8.0540326303724e-4	0.01140577226496427	0.01179471677992889	0	0.08120955847531487	0.00780429685295489	7.3213127242573e-4
TCGA-IH-A3EA-01A	0.9126776931563096	0	0.02909926000314684	0.00112280767062616	0	0.05710023916991754	0	0
TCGA-WE-A8ZO-06A	0.762963768676349	5.5125156251405e-4	0.02214191765342612	0.05093771337898093	0	0.16276053411316177	0	6.4481461556812e-4
TCGA-FR-A7UA-06A	0.08405646060306836	0.00109742715038163	0.04806086446839381	0.389105947486003	0	0.44334119587068416	0	0.03433810442146899
TCGA-D3-A1QA-07A	0.9240584572302352	0.00475425969805669	0.01230552201500092	0.00440898229661677	0	0.04724881865307943	0.00392213626071394	0.00330182384629713
TCGA-D3-A3MU-06A	0.8237864380001448	0.00223488135644408	0.10693634406345344	0.00217024256638046	0	0.05868363459200852	0.00309976815026865	0.00308869127130007
TCGA-EB-A44R-06A	0.7370379173592179	1.0850687312646e-4	0.06081515384368448	0.06165024461761166	0	0.14038817730635936	0	0
TCGA-EE-A29Q-06A	0.9413196195140219	0	0.03937385041487818	0	0	0.01593639529811311	0.00337013477298679	0
TCGA-EE-A2A5-06A	0.7938505490896285	0.00248948310298539	0.11715664280228338	0	0	0.05717987793629226	0.02932344706881029	0
TCGA-FW-A3R5-06A	0.8507723273602665	0.00886311594947453	0.07924550779355523	0	0	0.04759335841476709	0.01246595029732387	0.00105974018461274
TCGA-W3-AA1W-06A	0.5188578922110728	0.00220781788266547	0.01117473678023329	0.20390206886417067	0	0.25622813038746456	0	0.00762935387439298
TCGA-EE-A2GL-06A	0.6518402226701622	0.02483207640202208	0.04533301261832725	0.00152892917721523	0	0.08623452678881742	0.10282721043181477	0.08740402191164098
TCGA-EB-A97M-01A	0.8712062053661556	0	0.02373685347222582	0.0176678448348665	0	0.08711636718734951	0	2.7272913940264e-4
TCGA-EE-A20I-06A	0.905135947541989	1.718348034025e-4	0.03256305361921247	0.01210994589832464	0	0.05001921813707125	0	0
TCGA-D3-A5GT-01A	0.9744011789843235	0	0.01082492404269067	0	0	0.01264832415765671	0.00212557281532902	0
TCGA-ER-A3ES-06A	0.9951592346386918	0	0	0	0	0.00484076536130822	0	0
TCGA-ER-A2ND-06A	0.9037412275858528	0	0.02920487541379242	0.00687906448437801	0	0.06017483251597688	0	0
TCGA-EE-A2GI-06A	0.7604857292374692	0.01352154164760718	0.05212042117127761	0.04725077132605342	0	0.11799112054284226	0	0.00863041607475058
TCGA-EE-A29X-06A	0.7118747815639956	0.01386440298097361	0.0994012248191973	0.0221741767613925	0.00247741471869637	0.14931479803008277	0	8.9320112566172e-4
TCGA-D3-A8GN-06A	0.5956306947377068	0.01009769396566247	0.12430788129323878	0.0825955787947983	0	0.1713973176985829	0	0.0159708335100107
TCGA-D3-A1Q7-06A	0.4603389638867843	0.00351206807055046	0.10213138624117528	0.12997346029928353	0	0.2858933048157028	0	0.01815081668650356
TCGA-YD-A9TB-06A	0.7874923953224491	0.02107274233117966	0.0861247855464827	0	0	0.09321166800142584	0.01176128713214482	3.3712166631777e-4
TCGA-ER-A19L-06A	0.7769436097660529	0.00227410666501189	0.1043890188136772	0	0	0.07308719507522911	0.04330606968002902	0
TCGA-ER-A19E-06A	0.45638426877939614	0.00212832723543362	0.43575800011828225	0	0	0.09995159691164109	0.00577780695524695	0
TCGA-EB-A1NK-01A	0.8883824064408997	0.01373985555526768	0.06119892591344903	9.1010156848241e-4	0	0.03559402019167535	0	1.7469033022602e-4
TCGA-FS-A1ZM-06A	0.5787922033939503	0	0.17760842978534985	0.066921403396772	0	0.1766779634239279	0	0
TCGA-BF-AAP6-01A	0.9237314144327556	0	0.05497205641894694	0	0	0.02129652914829739	0	0
TCGA-EB-A5VV-06A	0	0.06532631495979019	0.03749729548766986	0.03422089373202791	0	0.12237443115382092	0.42396901953770944	0.31661204512898167
TCGA-D3-A3MV-06A	0.8132380946583898	0	0.13941026097931786	0	0	0.03983654799682426	0.00751509636546822	0
TCGA-EB-A5KH-06A	0.9248029069922796	0.00668105656691742	0.04378634922139834	0	1.9748229194721e-4	0.01533132514430182	0.00654269071854228	0.00265818906461317
TCGA-ER-A19S-06A	0.3822140376825666	5.950238995082e-5	0.01599002043542307	0.224603794339934	0	0.3702396651069644	0	0.00689298004516132
TCGA-DA-A95Y-06A	0.9604605436762144	0.00548413467132833	0.00903538692007626	0	0	0.01735148453940191	0.00766845019297903	0
TCGA-ER-A42K-06A	0.8615276242111357	0.00625148457187646	0.1143810954860838	0	0	0.01777511955578859	6.467617511551e-5	0
TCGA-EE-A2GJ-06A	0.6305333320662053	0.00476022147701277	0.03011328244930611	0.06342256341302512	0	0.27083144142417714	0	3.3915917027359e-4
TCGA-GN-A263-01A	0.8385355995042056	0.00179099737903615	0.09864685004747618	0.00165001610588175	0	0.05233303296294514	0.00704350400045503	0
TCGA-Z2-AA3V-06A	0.5023709615600765	0.01592789599245463	0.02752127390604469	0.05737328198374896	0	0.3922251723229987	0	0.00458141423467636
TCGA-D3-A51K-06A	0.7875177497038314	0	0.0158934542653705	0.03929350554652012	0	0.15242532751765134	0	0.00486996296662657
TCGA-D3-A2JG-06A	0.9120382264090711	1.262307416165e-4	0.06602386657055992	0	6.8588241425517e-4	0.01576654176332347	0.0053592521011742	0
TCGA-D3-A8GS-06A	0.6071921070569415	0.00264239807151153	0.0187545268823722	0.11435795703333096	0	0.21439923853407472	0	0.04265377242176907
TCGA-GF-A4EO-06A	0.312917338136333	0.008035851040411	0.06042246219566182	0.14887797951938644	0	0.39837222025020613	0	0.0713741488580016
TCGA-D3-A3MO-06A	0.6920394050316482	1.563386249831e-5	0.26221010483493434	0	6.6970297016072e-4	0.02135236952356996	0.02371278377718861	0
TCGA-ER-A19M-06A	0.7099706403738211	2.9460105351378e-4	0.07191484435410793	0.06838974405273844	0	0.1494301701658187	0	0
TCGA-EE-A2GD-06A	0.5350289193996988	0	0.3325468432070488	0	0	0.12779009915763676	0.00463413823561571	0
TCGA-EB-A42Y-01A	0.7508489806566726	0	0.175103240289161	0.00694158122194617	0	0.06710619783222005	0	0
TCGA-EB-A3Y6-01A	0.9253846656035921	8.206320220394e-5	0.0389464443558326	0	5.187233687227e-4	0.03237028498719056	0.00268018704121022	1.763144124788e-5
TCGA-EE-A29R-06A	0.7755542662940684	0.00254813707775342	0.20130304585773368	0	0	0.0189302037789123	0.00166434699153214	0
TCGA-GF-A2C7-01A	0.9465995841432283	5.9824723915195e-4	0.03495234893736031	0	0.00214856246855584	0.01562947232487914	0	7.178488682457e-5
TCGA-ER-A19B-06A	0.8420062496307642	3.4141243337963e-4	0.09870200088526224	0	0.00366591896139177	0.02035929007561884	0.03492512801358325	0
TCGA-W3-AA1V-06B	0	0	0.8037785951869664	0.0146906198872718	0	0.18153078492576172	0	0
TCGA-D9-A3Z4-01A	0.7648996021538618	0.00331745470318282	0.1037229286059592	0.02576862240883582	0	0.1020139556040458	0	2.7743652411473e-4
TCGA-ER-A19P-06A	0.22217653014172503	0.02651097077443739	0.05594704870633057	0.23015928983207953	0	0.40087076807643346	0	0.06433539246899404
TCGA-ER-A3ET-06A	0.658997010095318	7.8319490800955e-4	0.2123517282511835	0	0	0.11761086026254108	0.01025720648294786	0
TCGA-EB-A5SF-01A	0.8550466045783419	0.00821163700663306	0.0920640185899098	0.00170259812162022	0	0.04297514170349496	0	0
TCGA-EB-A51B-01A	0.9597807466300791	0	0.02161708391203433	6.0232407557364e-4	5.461297571161e-5	0.01794523240660133	0	0
TCGA-FR-A44A-06A	0.514304162641967	0.00100502300931709	0.02188915390662638	0.14113963206482	0	0.3215972831555048	0	6.474522176481e-5
TCGA-D3-A5GR-06A	0.503243892451577	0.04554335032189805	0.2333742915488398	0.00701446456964531	0	0.12069190535173548	0.04449045318436961	0.04564164257193476
TCGA-GN-A268-06A	0.9786349504511547	0	0.00400849980320696	0	0.00107684568846864	0.01188413552822128	0.00439556852894846	0
TCGA-ER-A19G-06A	0.7834267301664698	0.00191629977148236	0.04661584521341056	0.04023512203665332	0.00464555601475305	0.12281720636657452	0	3.4324043065668e-4
TCGA-DA-A1IA-06A	0.9748319688396156	1.9361174683046e-4	0.00494994370780943	0	0	0.01750367355674053	0.00249983613648407	2.09660125199e-5
TCGA-EB-A5UM-01A	0.8926796619900161	0.00971835011725821	0.00752600389274839	0.02523705117159607	0	0.04281514524662882	0.00393986364569662	0.01808392393605579
TCGA-FR-A728-01A	0.7793694562055864	6.2534065922934e-4	0.06001568977490189	0.0480319891606268	0	0.11182920802415784	0	1.2831617549768e-4
TCGA-FS-A1ZH-06A	0.3037231834164319	0.03680131430887169	0.3668467396576241	0.049497218355048	0	0.24143862098114663	0.00169292328087757	0
TCGA-D3-A2JN-06A	0.4155028889245838	0.07169799609429203	0.31113499305934533	0.06054554632889208	0.00197832267198841	0.10530288209132536	0	0.03383737082957294
TCGA-EE-A2MC-06A	0.06332408133614206	0.00394279868077341	0.45024988110377345	0.15213746322374055	0	0.33034577565557055	0	0
TCGA-FS-A1ZJ-06A	0.8727356353397613	5.508466352921e-4	0.03807421096831871	0	0.0017266551840473	0.08691265187258054	0	0
TCGA-XV-A9VZ-01A	0.40208531476416515	0.05888624673906695	0.48616182938488056	0	0	0.03781466981621518	0.01505193929567215	0
TCGA-D3-A2JC-06A	0.8061337756665522	0	0.05298170702060907	0.02845213532956792	0	0.10934614432113608	0	0.00308623766213476
TCGA-EE-A3AD-06A	0.9863345120932322	0.00109035666614305	0.00723479635412565	0	0	0.00510815819696194	0	2.3217668953716e-4
TCGA-WE-AA9Y-06A	0.6203026151293558	0.03849852681294796	0.21762233499499076	3.822499083168e-5	0	0.0728129527198327	0.01177782622480933	0.03894751912723155
TCGA-EE-A181-06A	0.6746074230428544	0.00786991472646292	0.01154363141502841	0.07994931863571898	0	0.17930166199516986	0	0.04672805018476558
TCGA-EB-A82C-01A	0.9646797018586435	4.6120723573271e-4	0.02535349563660381	0	0	0.00776885853539386	0.00173673673362603	0
TCGA-WE-A8K4-01A	0.834725343934967	0	0.00463181932723591	0.09458374366969116	0	0.0660590930681058	0	0
TCGA-EB-A6L9-06A	0.6709667788699923	0.04767435857972209	0.04633844140119493	0.02882098914563833	0	0.08695545452782397	0.06548279964304432	0.05376117783258395
TCGA-ER-A2NE-06A	0.9858368076401767	0	0.00558755834470093	0	6.988880288221e-5	3.1193253720508e-4	0.00819381267503527	0
TCGA-FS-A1ZN-01A	0.9144656814104101	3.7936289730323e-4	0.05230654686090046	0	0	0.02856961333854021	0.00427879549284612	0
TCGA-EE-A2MQ-06A	0.9107332300125466	4.0077996888187e-4	0.04118694164467767	0	0	0.03787865742930269	0.00980039094459116	0
TCGA-D9-A6EG-06A	0.9656943789411752	0	0.01799522530740513	0	0	0.01280678359872874	0.00350361215269101	0
TCGA-EB-A4OY-01A	0.8821261151018733	4.3470602280375e-4	0.00934840058398561	0.02353549962862435	0	0.07689198806502384	0	0.00766329059768922
TCGA-DA-A3F2-06A	0	0.01899298772951625	0.14535913431003963	0.17546243419149188	0.01407165092351443	0.530232349531413	0	0.11588144331402472
TCGA-FR-A3YN-06A	0.9476865982532694	0	7.1909802397084e-4	0.01017335476382682	0	0.03740951340327859	0.00123830879091632	0.00277312676473782
TCGA-FW-A3TV-06A	0.9067195616680053	0.01106525665690712	0.02976302330439381	1.9958160561192e-4	0	0.04146990414116372	0.00834043684744615	0.00244223577647191
TCGA-FR-A8YE-06A	0.29339006539233325	0.09261840030609989	0.1720381521317454	0	0	0.2267587437523605	0.1879528446921696	0.02724179372529141
TCGA-FS-A1ZK-06A	0.9848975549406627	9.4999391975e-7	0.01036735285791875	0	0.0013697287676026	0.00331719628015132	0	4.721715974479e-5
TCGA-EE-A17Y-06A	0.7239461875228967	0.00662960456363007	0.22879707887552703	0	0.00216231458929253	0.01228308473221556	0.02618172971643818	0
TCGA-GN-A267-06A	0.7189001472385618	0	0.08560980782774667	0.07100689134531053	0	0.12004187755283398	0	0.00444127603554714
TCGA-D9-A4Z6-06A	0.9458675544661693	5.3103706059658e-4	0.02800258792089147	0	7.9517384795427e-4	0.00758146525585005	0.01719796292600718	2.421852253123e-5
TCGA-EB-A4IQ-01A	0.9187801384015779	0.00563685100242788	0.05149094410476303	0.00345765455532054	0	0.02012953489866167	0	5.0487703724897e-4
TCGA-FS-A1ZB-06A	0.6096247146630942	0.00927374042928639	0.2223094969083304	0	0.00159507517710894	0.13334012464178263	0.02385684818039746	0
TCGA-EE-A182-06A	0.7804795544961435	7.107471840962e-4	0.07953211263319565	0.00671737849147389	5.6921519673616e-4	0.13162679088570373	0	3.6420111265111e-4
TCGA-ER-A197-06A	0.5506417906427242	0	0.09709684813566724	0.07202867929224657	0	0.2802326819293619	0	0
TCGA-D3-A1Q6-06A	0.6336122888895148	0	0.2800435617067791	0.00539242778130226	0	0.08095172162240381	0	0
TCGA-XV-A9W5-01A	0.7594089345689803	0.00331179119505179	0.1834969777350462	0	0.00266636283740492	0.03959190869081955	0.01076230796797581	7.6171700472147e-4
TCGA-EB-A44N-01A	0.693206140442691	0.03391194392560246	0.1719039483255401	0.00726100855812375	0	0.06696808015691592	0.01302902158460219	0.01371985700652449
TCGA-BF-A5EP-01A	0.9337642817951552	0.00245286836305293	0.05229337276940756	0	3.4509293017862e-4	0.00782974394930585	0.00331464019289971	0
TCGA-FS-A4F0-06A	0.9732555617599628	0	0.00690558631830698	0	4.6716490500593e-4	0.01112887396779717	0.00824281304892726	0
TCGA-EE-A29N-06A	0.772546489176677	0.02679825868137311	0.02689583532275117	0.03119572626166967	0	0.11858715859499044	0.02249673725663583	0.001479794705903
TCGA-EE-A2A2-06A	0.908202834967188	7.0491142248653e-4	0.01080853749180423	0.00669419391258635	0	0.04707328407418489	0.01482273870264606	0.01169349942910383
TCGA-D3-A1Q3-06A	0.8365070841476099	0.01953054346789829	0.03221803103340121	0.00182198370535655	0	0.05873588138937786	0.04034559495069392	0.01084088130566241
TCGA-EE-A2MH-06A	0.7876286278645055	0.01625083919283189	0.03743701878620516	0.01572845728797609	0	0.09829909725398576	0.04035260329432604	0.00430335632016953
TCGA-D3-A8GQ-06A	0.2755483181165026	0.00465536401675296	0.6343190038557251	0.01350229731590937	0	0.07197501669510979	0	0
TCGA-D3-A8GO-06A	0.6491422501950533	0.05531594520254333	0.08487386208291088	0.02971994660097708	0	0.07075758502563832	0	0.110190410892877
TCGA-GN-A265-06A	0.2473349743051139	0.00247081355808347	0.35571929141664593	0.05283307855648819	0	0.30611532389923296	0.01066130051815171	0.02486521774628387
TCGA-W3-A825-06A	0.10835338972946792	0.01144287928911064	0.5683151851846809	0.05861190103232661	0	0.24004010833903172	0.01323653642538212	0
TCGA-D3-A51R-06A	0.11433826776726708	0	0.8329693570728797	0.01933319204339393	0	0.03335918311645943	0	0
TCGA-EE-A3JA-06A	0.8569617508017219	0	0.02286401655304751	0.0290999028622279	0	0.07910440735505418	0	0.01196992242794849
TCGA-EB-A44O-01A	0.9633554169282796	0.00136990673715275	0.01885459497651571	0	0	0.01571279854673462	0	7.0728281131721e-4
TCGA-D9-A6EA-06A	0.9252514407775955	0	0.02192372135034126	0	0	0.05282483787206316	0	0
TCGA-EE-A2M8-06A	0.38101822566026367	4.3097125071527e-4	0.04251432979788383	0.16160936001587925	0	0.3866068796426648	0	0.02782023363259322
TCGA-EE-A29V-06A	0.9079268832144651	0.00247917649078325	0.07131641781987484	0	9.276190842607e-5	0.01258973203754997	0.00559502852890068	0
TCGA-EE-A20B-06A	0.5668162768902878	0.00270561532756184	0.2513448983017094	0.03394194728091791	0	0.14337425596019712	0	0.00181700623932585
TCGA-EE-A3AC-06A	0.7754809507478762	7.5089361239997e-4	0.01191979341872447	0.04126685570483112	0	0.17045777788686917	0	1.2372862929898e-4
TCGA-EE-A2ML-06A	0.890429786709075	0.00324963023770539	0.0102067230432893	0.01293329298617823	0	0.07748770741556715	0.00566319910338917	2.966050479578e-5
TCGA-EE-A2MT-06A	0.9314077612673742	0	0.04400117330156158	0	0	0.0188200600632709	0	0.00577100536779336
TCGA-EE-A2GH-06A	0.5573820097886295	0	0.0944415923546852	0.12620425120761458	0	0.2100822116769306	0	0.0118899349721401
TCGA-EE-A185-06A	0.989758985401958	3.0104163136728e-4	0.00885956202025642	0	2.9761844528151e-4	7.2665045537092e-4	0	5.61420457659e-5
TCGA-ER-A19D-06A	0.2546033335937791	0.00702549596864693	0.44349178674600925	0.02987712614169116	0	0.26395832589630835	0	0.00104393165356504
TCGA-EB-A5UN-06A	0.9607976854953308	4.7787790512358e-4	0.03162974954463423	0	0.00133846058205463	0.00377682121940327	0.00197940525345343	0
TCGA-EB-A553-01A	0.7961844190193513	0.0046002194113208	0.10729909606084448	0.01712804923330048	0	0.0746538860750135	0	1.3433020016939e-4
TCGA-ER-A199-06A	0.6424938046155216	0.02412745465537143	0.04649234219725855	0.04224346056015611	0	0.18459589793413267	0.044348860631462	0.0156981794060977
TCGA-3N-A9WD-06A	0.602724985552531	0.08151922961706226	0.09812668463110648	0.02637339750472602	0	0.11913128581496764	0.05162518244323692	0.02049923443636952
TCGA-ER-A3EV-06A	0.829415929756681	0.00270301750393662	0.05819465913768346	0.02527789536087845	0	0.08379376896532618	0	6.1472927549427e-4
TCGA-D3-A3CF-06A	0.7498333188478142	0.01533559175395614	0.04907670007000128	0	0	0.11244290545653568	0.04767641370028988	0.02563507017140276
TCGA-EE-A2GR-06A	0.976954172397537	0	0.01248651029953061	0	5.5884124030289e-4	0.00331237714445795	0.00668809891817146	0
TCGA-BF-A9VF-01A	0.9837804686803828	0.00305837522016814	0.00230754106037928	0	0.00178027059569867	0.00652312250173857	0.00255022194163237	0
TCGA-EE-A2GU-06A	0.7814548551407944	0	0	0.05967982069977854	0	0.15348427315595148	0	0.00538105100347559
TCGA-D7-A74A-01A	0	6.0421062600318e-4	0.4844010082725027	0.04906126723396041	0	0.45474723839142206	0.01118627547611172	0
TCGA-BR-7704-01A	0	0.07397239218771524	0.3050224038401084	0.1800040428548798	0.00291555212799302	0.40522008054607006	0	0.03286552844323343
TCGA-VQ-A91N-01A	0	0.00591639620270527	0.6438600925870072	0.08860410939467499	0	0.13074923215749804	0	0.1308701696581145
TCGA-CD-A4MH-01A	0	0.02430935331932392	0.6870927586614608	0.02901087442556216	0	0.1577639648777567	0	0.10182304871589638
TCGA-BR-7715-11A	0	0.07777733565859299	0.1371382998963148	0.05042878018788313	0	0.33287333563955196	0.14792288937771464	0.2538593592399425
TCGA-EQ-8122-01A	0	0.04028717527687687	0.8431932558328216	0.00701469595780018	0	0.10950487293250136	0	0
TCGA-BR-7704-11A	0.0154444874400881	0.08244750197010761	0.6241876009659104	0.04557166416035414	0	0.17074660787646423	0	0.06160213758707547
TCGA-VQ-A91Y-01A	0	0.01645701894800037	0.6683609896764273	0.04374402279268939	0	0.24178400215065304	0.01951722190475593	0.01013674452747388
TCGA-CG-4438-01A	0	0.00293449732920851	0.38886194348840675	0.11091896173701415	0	0.49728459744537074	0	0
TCGA-BR-4366-01A	0.05388564488796035	0.00596444860396647	0.6303909439246536	0.0072995199797303	0	0.3024594426036895	0	0
TCGA-VQ-AA64-01A	0	0.06843312768129166	0.8110662781706739	0.03162582940105704	0	0.08887476474697727	0	0
TCGA-BR-7716-11A	0	0.06910292505982815	0.4680185369630613	0.07354854127856565	0	0.31035929769253706	0	0.07897069900600795
TCGA-HF-7132-01A	0	0.1016922976230592	0.3858369420323792	0.0935474412237352	0	0.3330125854011946	0.02355108559306305	0.06235964812656886
TCGA-CG-5717-01A	0	0.19378377289097795	0.29347284673898255	0	0	0.33348633687469753	0.13583039630710309	0.04342664718823904
TCGA-BR-A4J8-01A	0	0.06137041132734355	0.7304325236780999	0.02367736682557664	0	0.17742016816103434	0	0.00709953000794562
TCGA-CG-5732-01A	0.12496165627882752	0.02895095448669479	0.21466056349533372	0.11515748446398302	0	0.2923953629317044	0	0.22387397834345651
TCGA-CG-4477-01A	0	0.03323613303288431	0.4182344339260524	0.08217051927460768	0	0.38785368738097126	0.01821581254092882	0.06028941384455562
TCGA-HU-A4G3-01A	0	0.02382591152312184	0.7380455394561489	0.01598783563084301	0	0.2189567530804118	0	0.00318396030947449
TCGA-IN-AB1X-01A	0	0.02655176709224947	0.34365694815548103	0.31206266422037754	0	0.2466520567297866	0	0.07107656380210538
TCGA-CD-5804-01A	0.00697810257286734	0.04997071166513102	0.533173262408337	0.03640274502654052	0	0.36629205642210577	0	0.00718312190501848
TCGA-CG-5721-01A	0	0.01424788321640056	0.22481775613475313	0.22679520706250225	0	0.5099579521010329	0	0.02418120148531119
TCGA-CD-A489-01A	0	0.06858692520679711	0.7022714525156193	0.0411204710966904	0	0.17840087006084338	0.00720876241524984	0.00241151870479994
TCGA-RD-A8N4-01A	0.03447507193364035	0.10163437954006271	0.5355639661140434	0.06474436038756866	0	0.18565931954886655	0	0.07792290247581844
TCGA-BR-6566-01A	0	0.03984334542908306	0.50378202462094	0.05989596924226815	0.00916841844122679	0.38731024226648186	0	0
TCGA-HU-8244-01A	0	0.00101232598322596	0.5582278618083328	0	0	0.40997225769930173	0.03078755450913935	0
TCGA-FP-A9TM-01A	0	0.03942548519939281	0.26954922160137246	0	0	0.12657235804620878	0.25681058671103557	0.3076423484419903
TCGA-MX-A5UG-01A	0	0.07265920373010029	0.5339370773015455	0.0185340638379764	0	0.1865836216776953	0.12755384014747068	0.06073219330521194
TCGA-VQ-A94U-01A	0	0.09083765760366354	0.7164534115203084	0.02279482730543316	0	0.16991410357059494	0	0
TCGA-D7-A4Z0-01A	0	0.121586914852024	0.5538711620772476	0	0.00194090666319338	0.16151247173980152	0.119745707543558	0.04134283712417534
TCGA-BR-8590-01A	0	0.02750784535379695	0.6352038651980928	0.04247139897727645	0	0.229371937856374	0.01443424487062118	0.05101070774383858
TCGA-HU-8610-01A	0	0.00158965580523258	0.5266691004841405	0.01328455300777919	0.00385508956647613	0.36018395381310075	0.09441764732327088	0
TCGA-BR-7851-11A	0	0.12052794942041908	0.39809480936022507	0.08963015945529917	0	0.2632358156703172	0	0.12851126609373945
