Mixture	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells	P-value	Correlation	RMSE
TCGA-AJ-A23M-01A	0.01273037695070327	0.09013143766611445	0.63801217265694066	0.00000000000000000	0.00000000000000000	0.25912601272624158	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21019608957730634	1.08574204542920549
TCGA-D1-A16Y-01A	0.02434956354532602	0.01408632796446849	0.83326563971245105	0.01588481863283740	0.00000000000000000	0.11241365014491705	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23190010523575055	1.04976345230049883
TCGA-D1-A1NX-01A	0.02647100022341292	0.04867530427126852	0.61565473456283681	0.05301509456035627	0.00000000000000000	0.25618386638212548	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32712117648710926	1.00396414377433207
TCGA-B5-A0JY-01A	0.00000000000000000	0.03695697307216656	0.74579421294099313	0.01631001824693352	0.00000000000000000	0.19659457121640378	0.00434422452350307	0.00000000000000000	0.00000000000000000	0.46432965502949841	0.90529504011459172
TCGA-BG-A0MQ-01A	0.16153749096698197	0.04235000554198277	0.54195794655688034	0.00000000000000000	0.00024505558291749	0.21454035834828197	0.03936914300295545	0.00000000000000000	0.00000000000000000	0.25573049403596154	1.02060661265122610
TCGA-AJ-A3EL-01A	0.03686604595904039	0.05568614285962160	0.46365444016956081	0.18106528817568590	0.00000000000000000	0.23251142614125192	0.00000000000000000	0.03021665669483935	0.00000000000000000	0.51205611650611182	0.86420981045330769
TCGA-BS-A0V4-01A	0.03417530506256959	0.12492663996109046	0.71159326039834292	0.00000000000000000	0.00115998117194539	0.10211660600871049	0.02602820739734112	0.00000000000000000	0.00000000000000000	0.14809811175798382	1.07342875924154013
TCGA-AP-A05O-01A	0.31095345121763029	0.00996750933733005	0.26583034191462046	0.06914815580042255	0.00000000000000000	0.34410054172999660	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.73812473932604117	0.67488569217648708
TCGA-AX-A05S-01A	0.01197010775688294	0.16356894320722148	0.44644381163096108	0.05939790464301894	0.00000000000000000	0.31861923276191551	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.28668528326285925	1.05188016930406514
TCGA-AX-A1C4-01A	0.23987537309757306	0.00000000000000000	0.68214665123903950	0.02162368175013074	0.00000000000000000	0.05635429391325671	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.12760988669042966	1.06782636331588532
TCGA-EY-A1GR-01A	0.00000000000000000	0.00000000000000000	0.33440931154187259	0.00000000000000000	0.00000000000000000	0.66559068845812741	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.31944369667095440	1.35395501924473183
TCGA-BS-A0UJ-01A	0.22120528908855944	0.04746517019084155	0.22521587076865718	0.06875182549162651	0.00000000000000000	0.43736184446031529	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.65983219066410281	0.78118774504777122
TCGA-QF-A5YS-01A	0.29590178283532542	0.04454491315199349	0.34435216419454789	0.04116323460289388	0.00000000000000000	0.27403790521523935	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.46515152771607532	0.89838584270832333
TCGA-D1-A3DH-01A	0.06379139145687215	0.01651001229121893	0.84383303860479553	0.02331693347858767	0.00000000000000000	0.05254862416852578	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.21524389811247799	1.05220321898023816
TCGA-AJ-A3NG-01A	0.00448323667451541	0.07621385604972940	0.73987123928185494	0.00000000000000000	0.00000000000000000	0.17943166799390023	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.20407829646482728	1.06957554841301561
TCGA-B5-A11W-01A	0.11167992132120072	0.05919557231527675	0.68294380445241354	0.00000000000000000	0.00000000000000000	0.12525723245781634	0.00236584028445921	0.01855762916883343	0.00000000000000000	0.18460541477087244	1.05289357910200820
TCGA-KJ-A3U4-01A	0.12850475172053519	0.00000000000000000	0.35779320122695191	0.09803386442429760	0.00000000000000000	0.39925545056829009	0.00000000000000000	0.01641273205992510	0.00000000000000000	0.47398833632556114	0.95100057699913287
TCGA-FI-A2D4-01A	0.13056901235515503	0.06966117979484492	0.69308182647602490	0.00248039216133157	0.00000000000000000	0.10420758921264361	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.32123864976884514	0.97437279979210623
TCGA-AJ-A3NH-01A	0.40911432038909895	0.03232272684596151	0.44174677988526395	0.02319374387176285	0.00000000000000000	0.09362242900791279	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.14817484501918782	1.03367877038220346
TCGA-DF-A2KR-01A	0.18986594640809831	0.02029014695138155	0.35867772445658419	0.02709468121152797	0.00000000000000000	0.39630635422153082	0.00000000000000000	0.00776514675087716	0.00000000000000000	0.31807159682195885	1.07224114869268417
TCGA-BK-A6W3-01A	0.02511477877634869	0.00459913872908193	0.50099794866467617	0.10156264219627148	0.00000000000000000	0.33111721044786341	0.00000000000000000	0.03660828118575823	0.00000000000000000	0.37203512227305158	1.00741172018082215
TCGA-AX-A06J-01A	0.16113302677646324	0.00000000000000000	0.21426019063184928	0.05109498647543727	0.02467344133485774	0.52539337791208862	0.02344497686930372	0.00000000000000000	0.00000000000000000	0.39281916126189509	1.11795289961143496
TCGA-BG-A18C-01A	0.17116263725217187	0.03743052784506400	0.55165914543391947	0.02837054796869689	0.00000000000000000	0.21137714150014766	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33955832163505167	0.97185802577579716
TCGA-DI-A1BU-01A	0.04728945217543462	0.02688271526124680	0.60651315967598618	0.13701236109209686	0.00000000000000000	0.18230231179523557	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.34453546770437121	0.96601150932308677
TCGA-DF-A2KS-01A	0.22670173470420033	0.00420250693544728	0.28628009190224990	0.18255255831499076	0.00000000000000000	0.30026310814311180	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.25261592447896691	1.04773105706641201
TCGA-A5-A2K4-01A	0.00000000000000000	0.03301143523250757	0.81148185920326876	0.01507481274723079	0.00000000000000000	0.12060617579910118	0.01913647987313988	0.00068923714475202	0.00000000000000000	0.21613834094770673	1.05654023317596724
TCGA-EY-A1GP-01A	0.00000000000000000	0.11261062968206571	0.71441692841588511	0.05104409169096819	0.00000000000000000	0.09972751010437796	0.00000000000000000	0.02220084010670315	0.00000000000000000	0.36442393982277621	0.95330827181851929
TCGA-B5-A11L-01B	0.11767141521429257	0.09081979195144722	0.43700967563944221	0.03605556228828985	0.00000000000000000	0.23056543904608184	0.00000000000000000	0.08787811586044640	0.00000000000000000	0.09601912418426616	1.12825508926756846
TCGA-BS-A0TI-01A	0.02146281074514437	0.07692254408722243	0.45922443057984108	0.07149570682534095	0.00000000000000000	0.35293609116013291	0.00000000000000000	0.01795841660231824	0.00000000000000000	0.45030594772022114	0.95119598958047114
TCGA-D1-A15Z-01A	0.12057374182217764	0.00590891936762518	0.58650534756224748	0.00850943521368322	0.00000000000000000	0.27850255603426644	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.23941560835472409	1.06760075441187086
TCGA-FI-A2F9-01A	0.04076488123653277	0.05479068373141575	0.81507624374194354	0.00000000000000000	0.00000000000000000	0.08936819129010798	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.16306425767974006	1.08210591836462799
