Samples	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Malignant	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Endothelial_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__CAF	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD8	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__NK_cells	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__Macrophages	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__T_cells_CD4	CBSX__scRNA-Seq_melanoma_Tirosh_sigmatrix_SuppFig_3-b__B_cells
SimData24	0	0	0.00428360325299603	0	0.29636517983703103	0.1229633518204359	0.41717291004116586	0.15921495504837127
SimData240	0	0	0.0025077453121155	0	0.12794371217930522	0.37304895635518465	0.3040614155532308	0.19243817060016383
SimData241	0	0	0.00379173433809814	0	0.1324020311310294	0.3968972172185122	0.2806906927266888	0.18621832458567156
SimData242	0	0	8.4926865105592e-4	0	0.13913016388842822	0.37248323234141023	0.30345665409426886	0.18408068102483688
SimData243	0	0	0.00205117821212971	0	0.14891440982402182	0.36650392535572546	0.32725153838055554	0.15527894822756752
SimData244	0	0	0.003641883189985	0	0.16766631191349962	0.36318705868751294	0.3087668977949383	0.1567378484140642
SimData245	0	0	0	0	0.1667692036041023	0.3682076375603376	0.29539804806743203	0.16962511076812803
SimData246	0	0	0.00504640084311878	0	0.17800592503505547	0.33148421817763074	0.30195071495437953	0.18351274098981551
SimData247	0	0	0.00440951577750242	0	0.1915780838991282	0.32936141394555996	0.3104554576676992	0.16419552871011026
SimData248	0	0	0.00102139675139786	0	0.1812980661927794	0.34455514594024017	0.34320280803352377	0.12992258308205884
SimData249	0	0	3.6450319610771e-4	0	0.18817413139513667	0.3460496274911031	0.3434339740533935	0.1219777638642591
SimData25	0	0	0	0	0.2837826642894984	0.14283605505941893	0.43259869858988553	0.14078258206119718
SimData250	0	0	0	0	0.1892439564328006	0.34617454106744866	0.3342764489821931	0.1303050535175577
SimData251	0	0	9.7648391597647e-4	0	0.1892880730257993	0.34243474307412236	0.332528490146066	0.13477220983803592
SimData252	0	0	0	0	0.190130500885052	0.331080698268313	0.31639729221240714	0.16239150863422788
SimData253	0.00682982889818956	0	0.00404559135800133	0	0.214090751516146	0.31368443732198326	0.2628313123963364	0.19851807850934347
SimData254	0.06761031004941787	0	0.00812429164720761	0	0.196465137491817	0.2412821186213984	0.2951339179385671	0.191384224251592
SimData255	0.41106435443006534	0.01153177542326329	0.4495288533479496	0	0	0.00173904425059913	0	0.1261359725481225
SimData256	0	0	0	0	0.12072301646051188	0.4986553635143307	0.1788565659584494	0.201765054066708
SimData257	0	0	0.00150931812991495	0	0.12308521694620232	0.4667196413139426	0.1936996736089945	0.21498615000094567
SimData258	0	5.1320448141e-6	8.1421587802954e-4	0	0.13951210236477973	0.4499462823795753	0.15846005765924917	0.25126220967355223
SimData259	0	0	0.00119370759716218	0	0.12957986465743748	0.47575758376515925	0.19174054738572183	0.20172829659451916
SimData26	0	2.189894002032e-5	0.0058704234754166	0	0.30599184601188223	0.11997305174347496	0.4073592155750681	0.16078356425413778
SimData260	0	0	0.0018759971288676	0	0.156453570424234	0.4241715402594554	0.19922502951609175	0.21827386267135104
SimData261	0	0	0.00384199113367877	0	0.1653841232833907	0.43522226026704014	0.16909273566528227	0.22645888965060815
SimData262	0	0	0.00371579980540781	0	0.15699631398246502	0.44429016150187506	0.19733582127276073	0.1976619034374915
SimData263	0	0	0.0020710323915169	0	0.16467462926007442	0.43850588465412565	0.1844031873903674	0.21034526630391548
SimData264	0	0	8.8326750684244e-4	0	0.18450985997792085	0.4454265104703352	0.19710459541167705	0.1720757666332244
SimData265	0	0	0.00249301552498847	0	0.14919224072516887	0.4426367315560063	0.20847547601753671	0.19720253617629951
SimData266	0	0	0.00261397042571518	0	0.15759364065540676	0.43988473383539095	0.1957063791190612	0.20420127596442583
SimData267	0	0	0.00330366751834623	0	0.15321676647303983	0.4361215388458387	0.20181025225008808	0.20554777491268705
SimData268	0	0	0.0021894851727777	0	0.1769310055419353	0.44257496676044167	0.1941223870124082	0.18418215551243716
SimData269	0	0	0	0	0.18297710491203772	0.4267834839880066	0.2025013798774958	0.1877380312224599
SimData27	0	5.856890266306e-5	0.00583484018940862	0	0.2974183304124922	0.1201113692441079	0.404139482503424	0.17243740874790414
SimData270	0.0242293429101477	0	0	0	0.16810021538901984	0.3908832374350146	0.19210138543558772	0.22468581883023017
SimData271	0.032445526030312	0	0.0021891143133626	0	0.18383605470466732	0.3482954426801406	0.23849834399928857	0.19473551827222885
SimData272	0.5945790701503351	0	0.37714370636272154	0	0.01324952985909052	0	0.01502769362785292	0
SimData273	0	0	0	0	0.06447639335537628	0.37095202807008065	0.2827005651926574	0.2818710133818857
SimData274	0	0	0	0	0.07396308443335115	0.3785930456084564	0.25699339897521883	0.2904504709829735
SimData275	0	0	0	0	0.0717856895268156	0.3583692258596345	0.27330034392830765	0.2965447406852423
SimData276	0	0	0.0052424739525376	0	0.082384927562897	0.36961662844547727	0.2768659002696824	0.26589006976940577
SimData277	0	0	0.00225290090839065	0	0.08693564050226803	0.3816454910715654	0.2718524779199222	0.2573134895978538
SimData278	0	0	0	0	0.07312296434147754	0.3743987220517159	0.2545910165018785	0.29788729710492806
SimData279	0	0	0	0	0.07880659540920248	0.3632119300682216	0.255869923240826	0.3021115512817498
SimData28	0	0	0.00646336056530721	0	0.2900077010054468	0.1282274086556435	0.40827486902192506	0.1670266607516775
SimData280	0	0	6.9342731057055e-4	0	0.08032501853709088	0.34410653110975087	0.2649116028637505	0.3099634201788373
SimData281	0	0	0	0	0.08790399415910816	0.3739375817864451	0.27161228647946817	0.26654613757497864
SimData282	0	0	0	0	0.08637832066753745	0.3901311965834175	0.25342601712454654	0.27006446562449843
SimData283	0	0	1.439680591836e-5	0	0.08492965963476964	0.38093485289505247	0.26097738664067294	0.2731437040235867
SimData284	0	0	0.00106179397097247	0	0.08148702235632278	0.34656737155603234	0.2662370046287294	0.30464680748794304
SimData285	0	0	9.3908658685913e-4	0	0.07939643794955234	0.34575508051915155	0.2714753484790437	0.3024340464653933
SimData286	0.00270959513510704	0	0	0	0.09266145817522484	0.35807595454369173	0.3082098529434285	0.23834313920254796
SimData287	0.0110743392370279	0	0.00384578571907263	0	0.0990577899781474	0.3148173774662524	0.19271439044370517	0.37849031715579445
SimData288	0.04549043147354464	0	0.01578956558795739	0	0.08562978232311812	0.27816509135712253	0.20196894079255792	0.37295618846569933
SimData289	0.25660025881842685	0.0084493712739584	0.5913217078759742	0	0.03898736773185633	0.01464260148697053	0.01115023534259889	0.07884845747021488
SimData29	0	0	0.00606729067105778	0	0.300239931484468	0.12276812152057284	0.41262171217762406	0.15830294414627735
SimData290	0	0	8.67784128849e-5	0	0.13526653431965469	0.2893287808853117	0.368995665263929	0.2063222411182196
SimData291	0	2.675003965304e-5	8.8139083943974e-4	0	0.14145468946833686	0.267156482109884	0.3726650934193875	0.21781559412329887
SimData292	0	1.895553275947e-5	0.00147310082047174	0	0.16933608897851582	0.25876377864101047	0.3253747419954844	0.2450333340317581
SimData293	0	1.0302881626507e-4	0.00273517865171169	0	0.13646436637503112	0.2831362637733295	0.3466167033298471	0.23094445905381555
SimData294	0	0	0.00109253612722385	0	0.14039896279361408	0.2521454352262208	0.3906473221558816	0.2157157436970596
SimData295	0	0	0	0	0.1528808739116495	0.2547462020690585	0.3858193091692522	0.20655361485003976
SimData296	0	0	0.00277065367483065	0	0.1835863441455798	0.22866592062913085	0.32641952441941285	0.25855755713104583
SimData297	0	0	0.0010810618963591	0	0.17660187248878964	0.2731678096323423	0.3632671975182984	0.1858820584642106
SimData298	0	0	0	0	0.16029489046054676	0.26326298666786346	0.385063851913054	0.19137827095853585
SimData299	0	0	5.1493197071644e-4	0	0.16804008566312495	0.2561744858824395	0.37679550040751153	0.19847499607620753
SimData3	0	0	0	0	0.11149078750397225	0.46148722464106207	0.18729888237749093	0.2397231054774748
SimData30	0	0	0.00611503238528517	0	0.3000283190091573	0.1291638382823428	0.40625827715375074	0.158434533169464
SimData300	0	0	0	0	0.15800212153787627	0.243031456422824	0.37944816902081857	0.21951825301848107
SimData301	0	0	0.00258324017981896	0	0.17270829510523544	0.24154292143832767	0.36335919845835635	0.21980634481826172
SimData302	0	0	0.00273132279913377	0	0.16592379968265308	0.24608061471816495	0.36976785990732114	0.2154964028927271
SimData303	0.01067736982266906	0	0	0	0.18436618209158895	0.23062504049773264	0.37174760731575573	0.20258380027225353
SimData304	0.0260458465009214	0	0.00755071909779821	0	0.21022791819811076	0.20505527124222453	0.3034047074129685	0.24771553754797648
SimData305	0.04985605760838103	0	0.00654182339829305	0	0.21850850636250865	0.19744646340597707	0.24349769372034355	0.28414945550449666
SimData306	0.35440161072344006	0.00999538090824299	0.5798078797452048	0.01986139928489643	0.01452022609086198	0	0.01940164714991297	0.0020118560974408
SimData307	0	0	0	0	0.2124530645574133	0.16422990595402842	0.2696133568886916	0.3537036725998667
SimData308	0	0	0	0	0.21478670871784067	0.16474061953884167	0.2710399584813494	0.3494327132619683
SimData309	0	2.524360192163e-5	0.00231973463875165	0	0.2308422786670949	0.16278390890748404	0.2281886229718192	0.3758402112129285
SimData31	0	0	0	0	0.311422404244045	0.10897802589212811	0.41019713569630534	0.16940243416752146
SimData310	0	2.120801294369e-5	0.00387323397671657	0	0.23822426554642653	0.1574484585462574	0.27251671071878947	0.3279161231988663
SimData311	0	3.041862780483e-5	0.00269770326760178	0	0.2391754835627387	0.1440715956048031	0.2619509714926493	0.35207382744440235
SimData312	0	0	0.00185253464382947	0	0.25531168469367266	0.14047465097606043	0.26746510251275507	0.33489602717368244
SimData313	0	0	0.00434326701784328	0	0.23908112004925597	0.13464046274077782	0.28766438453419074	0.3342707656579321
SimData314	0	0	0	0	0.2627017896271751	0.13582474334502542	0.27864051574170123	0.3228329512860982
SimData315	0	0	0	0	0.27563839167421994	0.1289530575163558	0.27322421882008113	0.32218433198934315
SimData316	0	2.447427044439e-5	0.00562763549372667	0	0.2534135342792588	0.1345782783287252	0.2699418605183094	0.3364142171095356
SimData317	0	0	0	0	0.2799774712100545	0.13297791614642163	0.2629460221801293	0.3240985904633946
SimData318	0	0	0	0	0.2742855137697475	0.13150391899590808	0.27404864253676625	0.32016192469757815
SimData319	0	0	0.00491448296183852	0	0.2563250621830436	0.1338482932761779	0.278828166977251	0.32608399460168896
SimData32	0	0	0.0044458200321524	0	0.3131109962135284	0.09927386218566184	0.43528290497173194	0.1478864165969254
SimData320	0	0	0.00458610828701774	0	0.26109499971810507	0.1370410551614254	0.31404662988964516	0.28323120694380655
SimData321	6.5426688769202e-4	0	0.00689219220649912	0	0.26885086314794665	0.1351847500615806	0.27774960932830167	0.3106683183679799
SimData322	0.0399471879648556	0	0.01686009342784396	0	0.25121959086215173	0.084339336588507	0.31584819373930434	0.29178559741733745
SimData323	0.7276671792742173	0	0.24525365988921183	0	0.00841091834373178	0	0.01866824249283918	0
SimData324	0	0	0.00280111737804594	0	0.11518174942509202	0.17307275462773555	0.2854249910368928	0.4235193875322338
SimData325	0	5.852613708601e-5	9.796420993409e-4	0	0.11557627295769798	0.15723311427389366	0.2966584278260746	0.42949401670590687
SimData326	0	8.99798574983e-6	0.00128266667273071	0	0.1162694553091739	0.1558935849304326	0.27579541922333645	0.45074987587857646
SimData327	0	0	4.8658967863632e-4	0	0.1277155999436177	0.1501462231124728	0.30144272142407097	0.4202088658412023
SimData328	0	0	0	0	0.14970624186608875	0.1610098732818277	0.26180368271962634	0.42748020213245735
SimData329	0	0	4.240849152585e-5	0	0.15564683798223009	0.15695627085549405	0.2660607019103273	0.42129378076042273
SimData33	0.05006290927720645	0	0.01599866091407539	0	0.26946773624888487	0.07907029332312235	0.42563863584651074	0.15976176439020032
SimData330	0	0	0	0	0.19526884555447807	0.11933661496598424	0.2952912900852875	0.3901032493942502
SimData331	0	0	0.00312703533486543	0	0.16087272936937938	0.15830173456719368	0.2554443091327379	0.42225419159582345
SimData332	0	0	0	0	0.1521361230859717	0.1520195215183308	0.2803005331651836	0.4155438222305139
SimData333	0	0	0	0	0.16897033885833562	0.15034896673556278	0.26970817880747927	0.4109725155986224
SimData334	0	0	0	0	0.17424308411193556	0.1539726027782497	0.28069286396088233	0.39109144914893235
SimData335	0	0	0	0	0.16432415325778438	0.14836795259913726	0.2744025432972323	0.41290535084584606
SimData336	0	0	0	0	0.17195017608706847	0.14708288175533438	0.27886733189528856	0.4020996102623086
SimData337	0	0	0	0	0.1670816856704389	0.14481115558589117	0.2851890440276899	0.40291811471598
SimData338	0.01289152698769925	0	4.7686754711764e-4	0	0.2123936077538054	0.1687365029728079	0.20931281448679256	0.39618868025177734
SimData339	0.08012539161731246	0	0.00442489240980263	0	0.1858425157270744	0.11455707640759802	0.1521570477149504	0.462893076123262
SimData34	0.509382166027183	0.00756488942765492	0.4187639039190888	0.00489008910735239	0.0250877050232044	0	0	0.03431124649551661
SimData340	0.7277613354533771	0	0.15737464693605743	0	0	0	0	0.11486401761056536
SimData341	0	2.127868255283e-5	2.8902361953376e-4	0	0.08265939357997724	0.23659511279298476	0.4104837046262568	0.26995148669869473
SimData342	0	2.454501328283e-5	1.0451209835679e-4	0	0.0998147947598616	0.2112615193949572	0.41676537709709593	0.27202925163644565
SimData343	0	7.40069620104e-6	5.0075453135168e-4	0	0.09446756211291564	0.20709401169154573	0.41316259408654393	0.28476767688144206
SimData344	0	0	0.0020771927541337	0	0.10548247310507045	0.22428099904844032	0.410307690538904	0.2578516445534516
SimData345	0	2.10418844646e-5	0.00205907489487664	0	0.11641452708333389	0.214848104810078	0.38864419775017905	0.27801305357706785
SimData346	0	0	0.00327958947549926	0	0.1223939426139409	0.203871441138592	0.42770737424041455	0.24274765253155328
SimData347	0	0	0.00156388879354434	0	0.1253221650940756	0.20863325492405568	0.398758074765926	0.26572261642239836
SimData348	0	0	0	0	0.12718093094567956	0.21328343258447272	0.4486873030538814	0.21084833341596632
SimData349	0	0	0	0	0.15938222236790697	0.204769057506361	0.40666615810699674	0.22918256201873527
SimData35	0	0	0	0	0.10845990739602324	0.2791985779548113	0.4659266718850996	0.1464148427640657
SimData350	0	0	0	0	0.14065109401978476	0.2240222980094496	0.41738751866743345	0.2179390893033322
SimData351	0	0	0	0	0.14820459727283483	0.201300361457658	0.4183438916404576	0.23215114962904973
SimData352	0	0	0	0	0.13509484717706555	0.2053520562352994	0.4297160867102679	0.22983700987736713
SimData353	0	0	0	0	0.13773890613846204	0.19948335456203964	0.4224013493857514	0.2403763899137467
SimData354	0.00151082162116824	0	0	0	0.16859617087621723	0.1727685700522624	0.3996810221932862	0.2574434152570659
SimData355	0.00918667916317505	0	0.00195005934063887	0	0.18231788512999483	0.18272377470059992	0.40199117623640174	0.22183042542918965
SimData356	0.07669339412605108	0	0.00932636493156336	0	0.1348214258404643	0.13368659818441567	0.34923445104887546	0.2962377658686301
SimData357	0.4374630933815275	0.00121659828046464	0.4951022544004408	0	0	0	0.04192889758898445	0.02428915634858258
SimData358	0	0	0.00322415675645294	0	0.1556617728327629	0.3761568227174952	0.23371493625518033	0.23124231143810864
SimData359	0	1.3141648959958e-4	0.0020732318789979	0	0.15950139655488646	0.37134293648482297	0.22718454000971544	0.23976647858197775
SimData36	0	0	0	0	0.107549315193164	0.27483867181919214	0.4499489560296296	0.16766305695801434
SimData360	0	2.932594208715e-5	0.00171328915604227	0	0.1665261805023505	0.37925012475014613	0.24387293638405433	0.2086081432653197
SimData361	0	2.079134082345e-5	0.00175886619240873	0	0.1710555556899344	0.3582908553923839	0.26184015598828037	0.20703377539616913
SimData362	0	2.057494493931e-5	0.00422177178504376	0	0.16662416533915644	0.34879223021156286	0.23700092758094288	0.24334033013835463
SimData363	0	0	3.894281012551e-5	0	0.20179762432179607	0.3914971924213571	0.2661125605968934	0.14055367984982792
SimData364	0	0	0.00196447514842767	0	0.21999511877809055	0.3705849860819377	0.2653342902742701	0.14212112971727406
SimData365	0	0	0	0	0.21061001236511415	0.34272668485859487	0.25869836352408615	0.1879649392522049
SimData366	0	0	0	0	0.21018197197382632	0.35440421290980556	0.26677556371216293	0.1686382514042053
SimData367	0	0	0.00479821813964621	0	0.20326126753984725	0.33378364642237335	0.2641622175930727	0.19399465030506055
SimData368	0	0	0.00291031970899854	0	0.2035676934388226	0.32956238845416647	0.2637408164044176	0.20021878199359472
SimData369	0	0	0.00284112138203591	0	0.19880678814600355	0.3316396625256546	0.26391245789237766	0.20279997005392827
SimData37	0	0	0.00513503724663853	0	0.10316728028604438	0.3033503558507931	0.4370114686996188	0.15133585791690535
SimData370	0	0	0.00411864895721556	0	0.19763038072518155	0.33004315718026384	0.26258026661777634	0.20562754651956264
SimData371	0	0	0.00529912832511658	0	0.2030910847622974	0.3275997402128355	0.25311602935905175	0.2108940173406987
SimData372	0.0041155526625147	0	0.00212576155953411	0	0.22605623747543568	0.2861956121716792	0.2515367295376374	0.2299701065931989
SimData373	0.03710852782472759	0	0.02276732435515939	0	0.20116403480211129	0.3750996736619652	0.2008338525118341	0.16302658684420251
SimData374	0.5862708886365309	0.00673253008443117	0.33312805732094214	0	0.03116600133276285	0	0.02664817420793263	0.01605434841740026
SimData375	0	0	0	0	0.12181469789301912	0.3626445478980341	0.2709765047927304	0.24456424941621652
SimData376	0	0	0.0024381792200186	0	0.12687488928239438	0.36425060797039827	0.260777771934852	0.2456585515923367
SimData377	0	0	0.00366596565681371	0	0.1502618427222368	0.36580714184425583	0.25692929078816706	0.22333575898852656
SimData378	0	0	0.00220408002944891	0	0.1449539933211187	0.3630287327972509	0.2755763005929196	0.21423689325926196
SimData379	0	0	0.00379366533808173	0	0.16911776716804192	0.3417534552269275	0.25621829274580454	0.2291168195211443
SimData38	0	0	0.00757867035022178	0	0.1144907049312648	0.2664531137263028	0.4750615759601516	0.13641593503205898
SimData380	0	0	0.00330122979807476	0	0.16793160804790025	0.32661892518913777	0.2341676834400357	0.26798055352485145
SimData381	0	0	0.0030304703950195	0	0.1861963146021487	0.3379717891703481	0.24689699265474624	0.22590443317773756
SimData382	0	0	9.5995079094488e-4	0	0.19474775076984577	0.33603761417329264	0.24256057654049185	0.22569410772542492
SimData383	0	0	0	0	0.19880855920458876	0.31652721076977675	0.2422224759760998	0.24244175404953455
SimData384	0	0	0	0	0.20505688620899817	0.3026480534389883	0.24381284834157543	0.2484822120104379
SimData385	0	0	0	0	0.2002684664999626	0.28914828568848444	0.26322818922745855	0.24735505858409448
SimData386	0	0	0	0	0.1997225276628838	0.304701005083177	0.25376529858601726	0.24181116866792193
SimData387	0	0	0	0	0.19951053732542848	0.29782428954315926	0.26292642497096824	0.23973874816044413
SimData388	0.00694421205432421	0	0.001170971674028	0	0.19214569209320073	0.31017588887178166	0.23477739252336535	0.25478584278330013
SimData389	0.01947736321193392	0	0.01039319211162791	0	0.186768454900654	0.3157207774205443	0.22396045123435648	0.2436797611208835
SimData39	0	0	0.00758239199616932	0	0.12446194656449802	0.27577635247441684	0.45527387100350825	0.13690543796140747
SimData390	0.03353795354787812	0	0.0121482577307598	0	0.21335323978044984	0.21944579699883177	0.23548367254775376	0.28603107939432676
SimData391	0.5977264189436761	0	0.30423627625163185	0	0	0	0.07641741381598746	0.02161989098870455
SimData392	0	0	0.00110498664027653	0	0.1915761697217782	0.21116946834279263	0.42455938308773783	0.17158999220741475
SimData393	0	0	0	0	0.19170686899598463	0.1942256180141805	0.4391384219304269	0.17492909105940802
SimData394	0	4.812881468e-6	2.8164417776965e-4	0	0.2126591964347016	0.18567767182240247	0.44942523974269366	0.15195143494096464
SimData395	0	3.572350434912e-5	0.0016872848722554901	0	0.21683041625732252	0.19567673668796623	0.42623216000685826	0.15953767867124846
SimData396	0	0	0.00618258971281335	0	0.23942281264576387	0.18559036332836823	0.431614771519803	0.13718946279325148
SimData397	0	0	5.2883052387808e-4	0	0.22861918185234792	0.16975523684500016	0.45913567911089614	0.14196107166787764
SimData398	0	0	0.00805793788250527	0	0.2535959065390821	0.16606528345351454	0.4153922271757872	0.1568886449491111
SimData399	0	0	0.00292435050189098	0	0.2390069485222757	0.17406321187822324	0.4252767078219376	0.1587287812756725
SimData4	0	3.019530313004e-5	0.00490362847360777	0	0.12618947548550868	0.4364685253302066	0.14367416458471136	0.2887340108228357
SimData40	0	0	0.00741368930007813	0	0.13690869482004184	0.28914277344923334	0.467501365326168	0.0990334771044786
SimData400	0	0	0	0	0.26265462265414385	0.16460922222788132	0.43022181454315805	0.14251434057481674
SimData401	0	0	0	0	0.2527085998912302	0.16813077182701092	0.4475677470539541	0.13159288122780485
SimData402	0	0	0	0	0.2520443310825878	0.16089698063826974	0.4386455831550019	0.14841310512414052
SimData403	0	0	0	0	0.24324947860934185	0.15877044514149044	0.45704748215016167	0.14093259409900605
SimData404	0	0	0	0	0.2496722189813224	0.16310684234377962	0.44226887715095264	0.1449520615239452
SimData405	0	0	0	0	0.2813081589043043	0.15892570758060498	0.4410881604825615	0.11867797303252917
SimData406	0.00383486090308495	0	0.00103481488873556	0	0.2816990699389502	0.12684019701958882	0.41162694613912626	0.1749641111105143
SimData407	0.09326098672094103	0	0.01988429566904517	0	0.2844942790133048	0.12356995540748174	0.3790767376719007	0.09971374551732648
SimData408	0.6865870555118962	0	0.3134129444881038	0	0	0	0	0
SimData409	0	0	0	0.02188188192848497	0.13592478025496962	0.2722084353809112	0.21884522177000157	0.35113968066563245
SimData41	0	0	0.01098775216360772	0	0.1359557702618685	0.22396389170162231	0.47955166232255886	0.14954092355034265
SimData410	0	0	0	0	0.14444681937174303	0.2637797534596565	0.23050325977285796	0.36127016739574247
SimData411	0	0	4.7749910944662e-4	0	0.15864815177770203	0.26341823823788607	0.19398598682547313	0.38347012404949216
SimData412	0	0	0	0.00215022969994248	0.1689742325905721	0.26574408093775187	0.19349252150397173	0.3696389352677618
SimData413	0	0	0	0.01775819139647357	0.16673016630579104	0.26901768391985387	0.1971087610994384	0.34938519727844314
SimData414	0	0	0	0.02672126670427363	0.15372121123395086	0.2847744518747457	0.16134916560908946	0.37343390457794035
SimData415	0	0	0	0	0.21792805956783828	0.295153948027547	0.14601186011044426	0.34090613229417044
SimData416	0	0	0	0	0.20217504133890865	0.2728822149851425	0.1703044465106734	0.3546382971652756
SimData417	0	0	0	0	0.20224379559046335	0.2754111415992267	0.1420391381979176	0.3803059246123924
SimData418	0	0	0.00300159726055408	0	0.19402560047133532	0.2565848435400199	0.1485892628980446	0.39779869583004607
SimData419	0	0	0.00368957214032306	0	0.19527674316911944	0.25873262575736083	0.14827848968257393	0.3940225692506229
SimData42	0	0	0.00667902787006646	0	0.14764078554034765	0.24440238215390545	0.45739432798940455	0.14388347644627586
SimData420	0	0	0.00302906719176717	0	0.19281491011142207	0.25982751398633436	0.14691083066538277	0.3974176780450937
SimData421	0	0	0.00486656999857224	0	0.19035210279152673	0.25544580499914527	0.15297120219776253	0.39636432001299327
SimData422	0	0	0	0	0.2144179793983177	0.280931656995279	0.13367261889976567	0.3709777447066377
SimData423	0.00187525016147132	0	0	0	0.2412653974287808	0.23787884801382575	0.18784164954083252	0.33113885485508954
SimData424	0.05231275047761119	0	0.01240045339589247	0	0.23857149200072555	0.1773934075460926	0.12031181296408316	0.39901008361559515
SimData425	0.43995286194827227	0.00604662904974323	0.4732197978987082	0	0.03381282523410606	0	0.03194173333005255	0.01502615253911755
SimData426	0	1.2546800212668e-4	9.209041153789e-4	0	0.12989516770494877	0.2117001485749156	0.311601196846467	0.34575711475616305
SimData427	0	2.39706257164e-6	4.8880319518e-5	0	0.1474498913720704	0.19770707420829647	0.2886913733324413	0.36610038370510206
SimData428	0	1.481060666138e-5	0.00132087369370121	0	0.1553885080743267	0.20950799241015847	0.2901943827265479	0.34357343248860445
SimData429	0	6.62371578597e-6	0.00121915196571762	0	0.14892096247569134	0.1861123264433955	0.2595032533990488	0.4042376820003607
SimData43	0	0	0.01000866447084428	0	0.12221473216391494	0.26551634456196693	0.4798175023666408	0.12244275643663312
SimData430	0	0	0	0	0.18451502786570323	0.2217342060200999	0.2666236411359139	0.32712712497828295
SimData431	0	0	0.0016316734998940601	0	0.17146198997273568	0.16792562411899478	0.23372108257983243	0.425259629828543
SimData432	0	0	0	0	0.1851118307632831	0.18432329245191464	0.25845351594055427	0.3721113608442479
SimData433	0	0	0	0	0.1895025922084043	0.18324284366472351	0.25036181451071177	0.3768927496161604
SimData434	0	0	0.00250850201855056	0	0.1731992364424088	0.17920960937679484	0.2870664574786682	0.35801619468357754
SimData435	0	0	0	0	0.17808880376871766	0.1830534471670187	0.29128553908210086	0.3475722099821626
SimData436	0	0	0	0	0.1793063711554773	0.18781780185746513	0.2921727088157864	0.34070311817127114
SimData437	0	0	0	0	0.17450966402660714	0.18747699012832664	0.2967473247607644	0.3412660210843018
SimData438	0	0	0	0	0.1799996112369228	0.1810828824032283	0.2749753159153124	0.36394219044453646
SimData439	0	0	0	0	0.19471759315510723	0.17026403378809074	0.25731901793653	0.3776993551202721
SimData44	0	0	0.0081862968300255	0	0.1280877191486083	0.26135257062384537	0.4895810801840814	0.1127923332134394
SimData440	0	0	0.0073977280251031	0	0.19750936475233088	0.18687317479385743	0.2371708840663022	0.3710488483624065
SimData441	0.12908236593279343	0	0.00813307871564636	0	0.22258452781358704	0.1194724052147695	0.1169565878389365	0.4037710344842672
SimData442	0.4028174504236523	0.00371824080256151	0.5154308767547972	0	0.02208446897883711	0	0.02475672537708211	0.03119223766306979
SimData443	0	0	0.00130645652537777	0	0.10577809872216568	0.35036330548074107	0.1877096967878454	0.35484244248387004
SimData444	0	1.266680172567e-5	0.00135765561639237	0	0.10424213690612144	0.33819676845238394	0.18754015568275	0.3686506165406266
SimData445	0	0	0	0	0.12415668626204426	0.32062773332811284	0.20624278726245568	0.3489727931473874
SimData446	0	0	4.0153411109107e-4	0	0.10994931847424536	0.35278074424088396	0.17060814056883328	0.3662602626049464
SimData447	0	0	0	0	0.13751659429629	0.34828996875286644	0.20737706486581917	0.30681637208502455
SimData448	0	0	0	0	0.12622204321168007	0.33996311686557656	0.209853668328609	0.3239611715941343
SimData449	0	0	0.0030875073981067	0	0.14423943518648605	0.3431292548262137	0.22478089484597696	0.28476290774321666
SimData45	0	0	0.00870866327248796	0	0.1237543192942285	0.2586892255806389	0.5002660040913004	0.10858178776134424
SimData450	0	0	0	0	0.13982294956615643	0.3565993451181875	0.2339196878550984	0.2696580174605578
SimData451	0	0	0	0	0.14650357750702564	0.31444709161504186	0.21403800402422432	0.3250113268537081
SimData452	0	0	0	0	0.15337002696071214	0.3117303015918697	0.21955385586941184	0.3153458155780064
SimData453	0	0	0	0	0.1512294281847755	0.31834297954139495	0.21834424974662087	0.3120833425272086
SimData454	0	0	2.8965563984229e-4	0	0.14764594786795215	0.3195472006517875	0.2196366593445259	0.3128805364958921
SimData455	0	0	0	0	0.14853511692306698	0.31741060660077663	0.21877567600141365	0.3152786004747427
SimData456	0	0	0	0	0.15836089795547692	0.3101675032428772	0.18751632656292375	0.3439552722387221
SimData457	0.0370732672662496	0	6.4010665541235e-4	0	0.1795105151326896	0.23921549548892743	0.25408808641116737	0.2894725290455536
SimData458	0.05143332444590659	0	0.01817713592347879	0	0.14951720630269005	0.24320714909049948	0.2266213858028216	0.3110437984346034
SimData459	0.43173852534201823	0	0.5299419770426743	0.01637901593641152	0	0	0	0.021940481678896
SimData46	0	0	0.00846470729323689	0	0.12994040358175185	0.2580536007494877	0.48464697352871305	0.11889431484681046
