Samples	CBSX__CCLE_TIL10__Cancer.cells	CBSX__CCLE_TIL10__B.cells	CBSX__CCLE_TIL10__Macrophages.M1	CBSX__CCLE_TIL10__Macrophages.M2	CBSX__CCLE_TIL10__Monocytes	CBSX__CCLE_TIL10__Neutrophils	CBSX__CCLE_TIL10__NK.cells	CBSX__CCLE_TIL10__T.cells.CD4	CBSX__CCLE_TIL10__T.cells.CD8	CBSX__CCLE_TIL10__Tregs	CBSX__CCLE_TIL10__Dendritic.cells
TCGA-W3-AA1O-06A	0.8663232134964232	8.1492781763963e-4	0.00410788529895846	0.00785954580528501	0.03600981108956261	7.416785444719e-5	0	0.0848104486376838	0	0	0
TCGA-EB-A5FP-01A	0.9307074339093454	0	9.0037587205742e-4	0.00323580539011744	0.01569284173614218	0.00266563638130697	0	0.04679790671103085	0	0	0
TCGA-FS-A1ZW-06A	0.7813453855034882	0.00692291843561595	0.0815489047561038	0.0475541923548122	0	0	0	0	0.05138376415630271	0.03124483479367722	0
TCGA-EE-A20C-06A	0.8547660720958923	0.00746326815072876	0.0308030398022357	0.022183924985353	0.01936034065615679	0.00796539046035056	0.01652043533370596	0.01150375336451904	0.01225530626873993	0.01717846888231792	0
TCGA-EE-A29B-06A	0.7485739506250623	0.0107345286244532	0.00612831195654254	0.06214920139565536	0.03913278221109828	0.00921407478193461	0.01934626860910617	0.10472088179614758	0	0	0
TCGA-D3-A5GS-06A	0.6659312693737164	0	0.05863337844379771	0.16095486766253808	0	0	0	0.02489650648997873	0.03384393247276581	0.00146298734701643	0.05427705821018695
TCGA-D3-A2J7-06A	0.6577195681984858	0.01233737471349643	0.06383816420942554	0.06135683898490179	0	0.00416434857796501	0.00938969888925783	0.1024006800003668	0.02461056032363562	0.00851165603141076	0.05567111007105454
TCGA-BF-A5EQ-01A	0.6393465420471738	0.00936848122256296	0.03948610957010733	0.08043402182593432	0	0.00914876528239441	0	0.05119850765536504	0.05225171197654542	0.04486335449021278	0.07390250592970374
TCGA-DA-A95Z-06A	0.7419704045711677	0.00603128179756999	0.01238416352417995	0.01933228013970019	0.02267725425493709	0.00669914019875362	0.02850949862031171	0.1623959768933797	0	0	0
TCGA-GN-A4U3-06A	0.8365436371681354	0.00262707091556391	0.01196145032637372	0.033796082924725	0.01607762939111109	0.00704830288887326	0.00159281296044597	0.07932206319205948	0.0110309502327121	0	0
TCGA-W3-AA21-06A	0.6558384064630652	0.02119851432007634	0.02850262254821385	0.04103404653973249	0	0.02289943275368764	0.02657313181773128	0.15730305907783995	0	0	0.04665078647965318
TCGA-D3-A51E-06A	0.7980787074524253	0.00412183336364146	0.09532901911575672	0.02507846267318662	0	0	0	0	0.04694796327683064	0	0.03044401411815942
TCGA-DA-A1I4-06A	0.5778133970138599	0.00973352920957266	0.01810070669692887	0.26470710139997333	0.07564916979991064	0.0099880141253046	0.02127462151907572	0	0	0.02273346023537414	0
TCGA-EB-A44P-01A	0.7826641247674457	0.00751846161784081	0.03645430994504131	0.0226864425887541	0.01403147664432839	0.00957843816341765	0.02373409295251937	0.09523452516075093	0	0.00809812815990167	0
TCGA-HR-A2OH-06A	0.4785189984772578	0	0.14572478691856527	0.08462785907852387	0	0	0	0	0.23700722474407276	0.03853685815592834	0.01558427262565186
TCGA-XV-AAZY-01A	0.6089412103075729	0.019537185746677	0.03624903846945547	0.06896070347565239	0.041074714520524	0.02056742002388822	0.00848715750188716	0.14220260774937973	0.05397996220496318	0	0
TCGA-D3-A51H-06A	0.2673597329024319	0.43262401566011294	0.03694476152742733	0.08441673223298507	0	0.00838769605530356	0	0.12081083408809316	0.01016266078717168	0.03929356674647441	0
TCGA-EB-A6QY-01A	0.8869729903699684	0.00122761007433073	0.01346244013829107	0.0098075924586274	0.04613877712828263	2.5431463254989e-4	0.02421894290587553	0	0	0.01791733229207441	0
TCGA-EE-A20H-06A	0.9511096363835811	0	0	0	0.048890363616418873	0	0	0	0	0	0
TCGA-D3-A2JH-06A	0.6437754084576072	0	0.0369609118327717	0.09933584263961258	0	0	0	0	0.21217303110591548	0.00775480596409315	0
TCGA-D9-A6E9-06A	0.39079962667101587	0.01119824849863188	0.11598366170368742	0.06540494044495955	0	0	0	0	0.31489846386222403	0.06404067267064474	0.0376743861488366
TCGA-ER-A19O-06A	0.24336993763135523	0.04038268856989928	0.0947044970062742	0.3385592991166263	0	0.01231920705057048	0	0.08519841131266119	0.083868124512786	0.1015978347998274	0
TCGA-BF-A3DN-01A	0.8671898563583589	0.0040372651680111	0.01602445899440807	0.03122999104265672	0	0.00250058262083794	0.0119042340038278	0	0	0.03477877438453145	0.0323348374273681
TCGA-DA-A95X-06A	0.7841373632987635	0.00397128110610994	0.08448249295936013	0.05133918235926597	0.00383954858048205	0.00189797014923446	0	0.02768661617808962	0.01960546250909902	0.01746759782939778	0.00557248503019751
TCGA-D3-A3CB-06A	0.26135844432241545	0.07320925009311736	0.1082870231264141	0.23976583451593125	0	0.0094316355949438	0	0.10118947199530608	0.19739275871887377	0.0051240411971335	0.00424154043586496
TCGA-EE-A29C-06A	0.8376942766041119	0.01868447767018276	0.02806913138135625	0.06180996110939645	0.02853561809702806	0.01100711357536762	0.01419942156255722	0	0	0	0
TCGA-D9-A6EC-06A	0.6804974317769861	0.01422310765111059	0.04274782367448129	0.02746872088112644	0.0115682827933038	0.00900004744619715	0	0.20114356080832557	0.01335102496846919	0	0
TCGA-EB-A5UL-06A	0.8470958888441052	0.01248662650614288	0.00721082688290643	0.01127106959701179	0.00585605717975994	0	1.2534188353117e-4	0.1071084074858694	0	0	0.00884578162067292
TCGA-EE-A2GS-06A	0.8471650551509943	0	0.00486887003063499	0.07060777374710983	0.03756125646900326	0.00137269072035533	0	0.02281562086569683	0.01560873301620566	0	0
TCGA-BF-A1PU-01A	0.7841355859788183	0.00209117059697645	0.00927078285598662	0.01627322033265596	0	0.00540515764003848	0.00431979704904028	0.12847440587918452	0.00773792751857229	0	0.0422919521487272
TCGA-W3-A828-06A	0.6851475101007007	0	0.11866135899514652	0.08639523124160382	0.0727495580587501	0	0.00519155261287373	0.01675632932074369	0	0.01509845967018144	0
TCGA-BF-A3DL-01A	0.6673921973520948	0.0283250244122013	0.03924010444807064	0.02365192284556564	0.04263703612584237	0.01945382131113679	0.03629018963871726	0.1361129641942277	0	0.00689673967214337	0
TCGA-EE-A3JE-06A	0.32423220353339577	0.03543670205556775	0.08289651528355371	0.2925642101183415	0	0	0	0	0.18769183768845749	0.07717853132068388	0
TCGA-FS-A1ZT-06A	0.6642158857838472	0.01164610194621828	0.04440936600851205	0.05594229442907996	0	0	0	0.14769846891777497	0.05211130559271122	0	0.02397657732185653
TCGA-ER-A2NH-06A	0.43148810927204934	0.00951084846628127	0.09624128268269946	0.13079816873332736	0	0.01037671778920241	0	0	0.24542156796155795	0.07616330509488228	0
TCGA-D3-A2JF-06A	0.6090335322544704	0.02956752006955737	0.06818057582074188	0.1081107122245423	0.01920086981409996	0.00455643307107898	0.00941549238494767	0	0.08621256529522907	0.06572229906533245	0
TCGA-GN-A8LK-06A	0.807301647019634	0.0227785880113242	0.01917934460056631	0.01280808775489592	0.01421297477621796	0.00723057059147783	0.0316077237964052	0.07616993415548239	0	0	0.00871112929399619
TCGA-GN-A4U5-01A	0.5170485240355345	0.00903515854144925	0.02229783142176558	0.1539916756657386	0.05640893204904578	0.00871883699418253	0.00881340006306237	0	0.10516412672291672	0.1185215145063048	0
TCGA-D3-A5GN-06A	0.8752331483381429	0	0.01604921085940378	0.03381076187289107	0.05251898942593208	0	0	0	0.01939044922508856	0.00299744027854176	0
TCGA-EE-A2MJ-06A	0.593767318950343	0.0725155772925424	0.04313618491987011	0.08740534789502513	0.02630229781202305	0	0	0.06520784850487661	0.11091730813294357	7.481164923761e-4	0
TCGA-RP-A690-06A	0.4308406763990461	0.02196673187540859	0.06818988738870549	0.10277262833209928	0	0.02157734368067702	0	0.2860307495986133	0.0189256195799097	0	0.04969636314554066
TCGA-ER-A19W-06A	0.6349641437455626	0	0.11279987168724316	0.09727366244367323	0	0	0	0	0.11715584986086618	0.03780647226265492	0
TCGA-FS-A1ZS-06A	0.8426302499192414	0	0.01121730712064451	0.08134887035745922	0.03535599717529515	0	0	0.02944757542735962	0	0	0
TCGA-DA-A1I7-06A	0.6890308591972856	0	0.2674744149065141	0.02223730926884053	0	0	0	0	0.00975838929928812	0.01149902732807182	0
TCGA-BF-A3DM-01A	0.8724631707458653	0	0.00751704845025515	0.01542733134739938	0	0	0.01266119184445124	0.07635260419356883	0	0	0.01557865341846028
TCGA-EB-A6R0-01A	0.81214908671673	0.00339886142191218	0.00346385931016348	0.02551609618540758	0.00401910091368097	0.00440263203104197	0	0.09482102492519329	0.05222933849587033	0	0
TCGA-QB-A6FS-06A	0.551937039358576	0.05740286102728973	0.03778027142107015	0.0818234423600746	0.01785879422114036	0.01946029109569621	0.0200289237648935	0.204178046368609	0.00953033038265023	0	0
TCGA-EB-A3Y7-01A	0.6738271271438434	0.01150456985244613	0.01668035954911873	0.01635276565884939	0.02468307998109694	0.01205938650309886	0.03039209050900952	0.21450062080253704	0	0	0
TCGA-WE-A8K6-06A	0.5897818778886068	0.02388041178228264	0.11605029461280232	0.131176264394619	0	0	0.02816127783110179	0	0.0213021924514869	0.04748577700170566	0.0421619040373948
TCGA-EE-A3JD-06A	0.4928699566240424	0.117768211804663	0.07331764724462668	0.12398339784527336	0	0.00764781131258009	0	0.1263697793273815	0.05804319584143297	0	0
TCGA-D3-A2J9-06A	0.21472887521708525	0.0914386050919	0.13209438501863016	0.12561618870267086	0	0	0	0.01929552080746027	0.2938377344008902	0.07064315002912493	0.05234554073223834
TCGA-EE-A29L-06A	0.8901607897544677	0.00745983680760139	0.00581079424267679	0.01031397154541063	0	0.00515573947977269	0.01636317135909397	0	0	0.03557836131191017	0.02915733549906663
TCGA-FR-A7U8-06A	0.7487481044027661	0.03183572918677469	0.0390410174831774	0.02991391852621882	0	0.0217164137826299	0.03552475169600106	0	0.02401500920026323	0.04824676792594969	0.02095828779621917
TCGA-GN-A262-06A	0.7383186017802811	0.02187051940308999	0.0108997600943563	0.08238629767623835	0.02536049817399304	0.02242246217490139	0.01970639862950499	0	0.02327754166064872	0.05575792040698604	0
TCGA-DA-A1I1-06A	0.4736167262178894	0.00258892945636813	0.11791986265640984	0.2206268374003457	0	0.00344617265421595	0	0.07148761917344951	0.02662469296238239	0.0242702191642239	0.05941894031471529
TCGA-EE-A29H-06A	0.6881574187510473	0.02350469790713377	0.01678091392726462	0.0390640010144585	0	0.01344612457599199	0	0.19901884615871873	0.02002799766538504	0	0
TCGA-ER-A1A1-06A	0.29963959907471854	0.3266181996179579	0.03486502538506663	0.05714155306486432	0.00760928648057697	0.00561869009125508	0	0.21676158909392113	0.02111126991240705	0.03063478727923235	0
TCGA-D3-A51G-06A	0.875376799120405	0	0.03128396510290058	0.00837538620572021	8.7252079411751e-4	0.00178039704575986	0	0.06009231559694164	0.02221861613415529	0	0
TCGA-ER-A19Q-06A	0.6919681892083187	0.01170178172902889	0.09912594121808375	0.08683522014424885	0.00365913648550362	0.00839343547990459	0	0.09601683792782002	0.00229945780709163	0	0
TCGA-ER-A195-06A	0.6433214536132343	0	0.03698090120176422	0.15631479108232177	0.02533383240731873	0	0	0	0.06725089116187856	0.07079813053348238	0
TCGA-EE-A2M5-06A	0.9161669465720559	0	0.02594834983401765	8.5236967680581e-4	0.01017952850343824	0.00423851040451547	0	0.042614295009167	0	0	0
TCGA-D3-A2JL-06A	0.7237507467843377	0.00317851675812663	0.03084085103390629	0.04162475172104851	0	0	0	0.03939068852705958	0.12068069884987408	0.0146184933993492	0.02591525292629799
TCGA-FS-A1ZR-06A	0.8931599555339865	0	0.01659268461056747	0.02747963117773615	0.02267505490791338	0	0.00536735695619027	0	0	0.03472531681360613	0
TCGA-HR-A5NC-01A	0.652885663079447	0.00369249674620216	0.04156436490111922	0.12512034892100768	0.04709700209438891	5.6381326446261e-4	0.03033826575299614	0.08020250891294903	0	0	0.01853553632742753
TCGA-FS-A1ZU-06A	0.8148042217167811	0.02180351659195729	0.03165477340739155	0.03943932756479977	2.4009507245065e-4	0.0136798938525953	0.02372654180727439	0	0.01596015658007473	0.03516732998639725	0.00352414342027765
TCGA-YD-A89C-06A	0.8951420979460042	0.0062623630859419	0.01792896809038846	0.01569996587902098	0.01375173476614491	8.9526434075233e-4	0.02047730791911757	0	0	0.02984229797262962	0
TCGA-FS-A4F8-06A	0.4235255657002625	0.09701355360918394	0.03058787081282459	0.10433269078668526	0	0.00271993719092662	0	0.2405928975707591	0.07785792505728635	0.01982315069548033	0.00354640857659128
TCGA-D9-A4Z5-01A	0.4868187677431284	0.02232740231844169	0.09535294736388789	0.16026788801253172	0	0.03122067854850765	0.03387711233158881	0.0162695068999519	0.02558236405528711	0.05178730036401765	0.0764960323626572
TCGA-BF-A5ES-01A	0.6459815021949893	0.01688398566687674	0.02839778082576332	0.04393441914904498	0.00142864765447761	0	0	0.1933474767651056	0.02284766392269846	0	0.04717852382104412
TCGA-EB-A430-01A	0.8089187072812128	0.00582842556263238	0.02342783656608688	0.02379934633515174	0.01136856202041884	0.01032307844602197	0.00108620523543929	0.08112996301487203	0.03411787553816408	0	0
TCGA-D3-A1Q9-06A	0.8243196644991451	0.00143743431074175	0.01155815639016722	0.03080606226283388	0	0	0	0.04822141823657096	0.02618287961913615	0	0.05747438468140503
TCGA-ER-A19K-01A	0.8416378573123311	0	0	0.04676876616577396	0.02578087448859632	0	0	0	0.00573711117604925	0.01507384794121578	0.06500154291603351
TCGA-FW-A3I3-06A	0.840202273549831	0.01092270018538985	0.01748801423645042	0.02729458014019568	0.02591975339103266	0.00839317847813803	0.00717549941001381	0.04487726525718175	0.01772673535176671	0	0
TCGA-D3-A51J-06A	0.5581004658248082	0.00357000403045696	0.08025410281467879	0.10507914326693052	0	0	0	0	0.1314874114345187	0.09578904051127088	0.02571983211733595
TCGA-GN-A8LL-06A	0.7321588201293439	0.01096035763594912	0.01732261677865213	0.01635638739055995	0.01661838065333213	0.01336805722423137	0.00426255101508586	0.1609595821537591	0.02799324701908652	0	0
TCGA-EB-A550-01A	0.6183394529039261	0	0.01229092612102146	0.03783880825529839	0.23937796535970504	0	0.03350099712346505	0.04857601690764976	0	0.01007583332893422	0
TCGA-D3-A3MR-06A	0.6196384308411286	0.03458968203810314	0.03726620813300303	0.09781057334317206	0.02801055648354973	0	0	0	0.12801536568455515	0.04096485043321629	0.01370433304327186
TCGA-EB-A3XF-01A	0.7431574849707978	0	0.01366641521583732	0.0711174468034291	0.0875647386487118	0	0.01447030090385079	0.04419653313705581	0	0.01170252786210343	0.01412455245821385
TCGA-DA-A1I5-06A	0.6220806977062078	0.0154329770753605	0.07931130668919151	0.17647775650705658	0.00261189358364152	0.00771383803169058	0.00703243753981482	0.08008735802543113	0.00925173484160554	0	0
TCGA-YD-A9TA-06A	0.8222792428742745	0	0.11558998069304732	0.02366717641456862	0	0	0	0	0.01241440800216474	0	0.02604919201594487
TCGA-EB-A3XD-01A	0.3527772667859881	0.0227569965413752	0.01768910131527496	0.20182945719128967	0.2227484306991658	0.00467925164514802	0.03967503757322285	0.0962083437255616	0	0.04163611452297378	0
TCGA-BF-A5ER-01A	0.62969703482872	0.0205052351595809	0.02511354369324009	0.02891486767087968	0.02222370871073685	0.0138286167642168	0	0.24334055969634985	0.01637643347627587	0	0
TCGA-FR-A69P-06A	0.8819385468453912	0.00115758886749156	0.01787956388393237	0.02532690576223519	0	0.00387632813621177	0.00850378574000946	0.04798372920031932	0	0	0.01333355156440925
TCGA-ER-A19T-01A	0.8135900239693851	0.00981183107414459	0.02459804680151334	0.02458273703437278	0	0	0.01276328780610424	0	0.00729680009863778	0.0194237392187544	0.08793353399708777
TCGA-EE-A20F-06A	0.8401932132441153	0.00946651525909541	0.04348934303174359	0.0585145314024142	0	0.01126438168852047	0.01090584519563465	0	0.0054868110285722	0	0.02067935914990413
TCGA-EB-A3XC-01A	0.8570706561567731	6.9261491781549e-4	0.00400174909858418	0.00906273448015301	0.05710455373256493	0.00134415432340972	0	0.07072353729069958	0	0	0
TCGA-EE-A3AH-06A	0.8291092825300699	0.0143648031962372	0.01092284026974849	0.0497877253498414	0.01936247246831778	0.00811202187725966	0.02122999958183757	0	0	0.04711085472668809	0
TCGA-BF-A1PZ-01A	0.7412405537900916	0.00938427495400822	0.03036699798423537	0.01573219765053185	0.02114299295014286	0.01299195793199697	0.00404635109032719	0.14451631195932696	0.02057836168933902	0	0
TCGA-FS-A1ZA-06A	0.8230911649268932	0	0.02223072269119616	0.03038192071241965	0.10700959869442504	0	0	0.00440536058620325	0.01288123238886292	0	0
TCGA-GN-A4U8-11A	0.37072317493148343	0.15444654681020217	0.09516672546889118	0.10366575585178558	0.03650290777388418	0.00881923962704056	0	0.10091314276322212	0.09499862704407584	0.03476387972941503	0
TCGA-EE-A3J7-06A	0.8109971921339283	0.01061108187425256	0.02410107570074769	0.01907838425184234	0	0.00113621166006138	0.01927931501642669	0.05760225911656894	0.00305600296778063	0.00289691634152689	0.0512415609368646
TCGA-GN-A26D-06A	0.9110053051671188	0	0.00390564005642274	0.0207646603326699	0	0.002229067235025	0.00430373854298357	0.03401378620121445	0	0.00225511246582707	0.02152268999873838
TCGA-EE-A2A6-06A	0.7563098594998947	0.03682006089732329	0.01780228133197796	0.02867221709602105	0.01080886429589849	0.00779903932517193	0.0032653072408241	0.04422443321191401	0.08362890950340475	0	0.01066902759756961
TCGA-GN-A4U8-06A	0.6983103164360165	0.03751451788264137	0.05437879681382952	0.07117323728901054	0	0	0	0.06304522388775943	0.04345751722486028	0.00340156966971966	0.02871882079616258
TCGA-BF-AAP1-01A	0.8190776103826266	0.01433595473113929	0.01836464844609957	0.03411463549711369	0.01557848927557775	0.00261716626339942	0.00919718394874181	0.07255918976750952	0.01174227391880165	0	0.00241284776899087
TCGA-D3-A8GB-06A	0.4387675143558	0.07859308449410911	0.06370567006181978	0.10640763826991022	0.08579762558099223	0.00326396049496095	0.00629884600649902	0.0256984034047035	0.14007020008500046	0.05139705724620483	0
TCGA-EE-A2MP-06A	0.6300953168452006	0	0.05058054018103995	0.21638648444964168	0	0	0	0.01369324542570504	0.05560920195438456	0.0123396480742115	0.02129556306981676
TCGA-WE-AAA0-06A	0.7362444759665621	0.03775263621192052	0.01747155283762407	0.03327793845170687	0	0.00728333305484494	0.01657227702071552	0.1513977864566259	0	0	0
TCGA-ER-A2NF-06A	0.45262401147312725	0.02477994427475116	0.01506663249048218	0.12194164366719892	0	0.01336830500698909	0	0.2404609607841074	0.09488526741640084	0	0.03687323488694318
TCGA-D3-A3BZ-06A	0.5545799605270454	0.0066389137050932	0.06459906691296034	0.07889071601333283	0.03008505946640703	0.00791825146092021	0	0.20485806381309976	0.05242996810114114	0	0
TCGA-D3-A1Q4-06A	0.7628750676227074	0	0.03887756282759346	0.10076750544826858	0.08846872304623815	0	0.00901114105519232	0	0	0	0
TCGA-D3-A8GK-06A	0.8777431178351767	0.01616084700852057	0.01512250191992678	0.01981692189583125	0	0.0112258897426301	0.02339323951252526	0.00462959719664353	0	0	0.03190788488874572
TCGA-BF-AAOU-01A	0.764065762313341	0.01150483267736326	0.07423514764438152	0.03838438764441564	0.01335775423064478	0.01344857812985394	0.01964156265534807	0	0.01492953559311579	0.05043243911153598	0
TCGA-ER-A19F-06A	0.7872011613622686	0.00208096170878628	0.00379787514612812	0.01636554093010082	0	8.4465589616002e-4	0.00774776983497926	0.17281002872785017	0	0	0.00915200639372684
TCGA-EE-A29E-06A	0.9016380252479197	0.00364592732092629	0.00357540729818757	0.01186831306975485	0.01766665708246302	0.00680692996079703	0	0.05479874001995162	0	0	0
TCGA-ER-A19H-06A	0.8138068808900681	6.832729653794e-5	0	0.09988060603793188	0.02179774065306439	0	0	0.01925793996090851	0.04518850516148893	0	0
TCGA-ER-A2NC-06A	0.6932684778570548	0.00100587202086692	0.02132283314890818	0.15166647977127604	0.02040211125095603	0.00279615503426401	0	0.0856273882294946	0.01050373889519041	0	0.01340694379198897
TCGA-D3-A3C3-06A	0.8826298907106355	4.743196130555e-4	0.00233024334039844	0.05123093417040681	0.0336527411714087	0	0	0	0.01988713699661836	0.00979473399747673	0
TCGA-W3-AA1Q-06A	0.5485956100137734	0.02853383790079457	0.04868102689364671	0.0575725097301673	0	0.01774493227267777	0.01017106410641492	0.10121434364668408	0.05982252542666327	0.08922024209814422	0.0384439079110339
TCGA-D3-A2JD-06A	0.537756321684304	0.11761668235860684	0.03613045474103312	0.07474531658457097	0.04139539321809959	0.01967854634401002	0.01530412824232602	0.1450206732216938	0.0105753865889856	0.00177709701637023	0
TCGA-DA-A960-01A	0.6586133987196229	0.02102861992879419	0.03391815366562513	0.0265448436306283	0.02718263065970607	0.01825899097784154	0.00270607290259413	0.19520181731597033	0.01654547219921746	0	0
TCGA-W3-A824-06A	0.7683746799322806	0.00220887910024882	0.06852192282060582	0.04452230196355394	0.004349338906743	0	0	0.01151779241360371	0.08628520450637177	0.00904780418946041	0.00517207616713202
TCGA-EE-A183-06A	0.6299084235880017	0.09183397354207834	0.01463052180479484	0.0246501598936933	0.01784674631699487	0	0.00252318000562006	0.1258038936913983	0.01417202849477288	0	0.07863107266264578
TCGA-ER-A3PL-06A	0.7777562150261524	0	0	0.13045037287542727	0.04536144330896634	0	0	0.04407714305063289	0.00235482573882115	0	0
TCGA-DA-A95W-06A	0.7803042422899265	0.01172496316461411	0.01511584495133858	0.04802489473534976	0.00261636099994631	0	0.01546684073012345	0	0.03087028037477716	0.03792610896057091	0.05795046379335314
TCGA-D3-A2JA-06A	0.5202351587111316	0.00858219490189809	0.09862871429227932	0.23085933956290447	0	0.00234454810846175	0.01684473416700173	0	0.01753890483972996	0.07170417054680182	0.03326223486979134
TCGA-XV-A9W2-01A	0.7658618863528066	0.01110841699737044	0.01016328753255631	0	0.12113735822956474	0.00571839635358804	0.0341335936420676	0	0	0.05187706089204634	0
TCGA-D3-A2JE-06A	0.8050250004989965	0.02136369490471607	0.01224003936143855	0.00204718522372554	0.05152343472199835	0	0.02210699378858844	0.08569365150053633	0	0	0
TCGA-FS-A1ZD-06A	0.9547948607171132	0	0.01045243054654133	0.01715399357411452	0.00898305057956158	0	0	0.00861566458266941	0	0	0
TCGA-EE-A3AF-06A	0.7189366732733709	0.01141449266742565	0.0315911374409763	0.03996724738296098	0	0.00839146702459146	0.01383890481736894	0.1487979290920979	0	0	0.02706214830120774
TCGA-D3-A1QA-06A	0.7395673916318873	0.00892095848234227	0.04120919659144474	0.0362209855244131	0	0.00634513587138415	0.01133023224260496	0.11385302404146748	0	0	0.04255307561445601
TCGA-EE-A17Z-06A	0.7892834914997856	0.00238268892666854	0.00614275516232928	0.01533945970332116	0	0	0.01673711990729686	0.1438663835631676	0	0	0.02624810123743104
TCGA-EB-A299-01A	0.5646472808957651	0	0.00547350988602111	0.0711829828315172	0.22766650197577323	0	0.01206091459475182	0.09999565290712066	0.01897315690905085	0	0
TCGA-FS-A4F5-06A	0.8164537457364709	0.0029402330554914	0.03520955557583049	0.03432620553569155	0	0.00557490777689775	0.01200185709398923	0	0.00190412465308594	0.02299065565582908	0.06859871491671363
TCGA-ER-A19A-06A	0.28808577677873876	0	0.19428632873435933	0.2892760112697586	0.07228477482271438	0	0	0	0.09558376016030144	0.06048334823412759	0
TCGA-BF-A5EO-01A	0.7218081259491479	0.02002240382081462	0.04814416550298917	0.02962227251646881	0.01832787622068327	0.01279692454256414	0.02340245305022052	0.12587577839711148	0	0	0
TCGA-GF-A769-01A	0.907042111167286	0.01054786861422741	0.01449467568567343	0.01466596634059309	0.00623076321133799	0	0.021244182302129	0	0	0	0.02577443267875328
TCGA-XV-AAZW-01A	0.8272952798175072	0.00156610889356842	0.01645214358915465	0.01821976993810099	0.06059477384451942	0.00340158409819456	0.01891874553223001	0.05355159428672478	0	0	0
TCGA-GN-A8LN-01A	0.8157628293849346	0.00691109853333012	0.03784954061961725	0.03453212582315576	0.02980320486053727	0.00300329676699341	0.00656759263078652	0.06557031138064504	0	0	0
TCGA-EE-A2MR-06A	0.4369982984331967	0.09127338882154136	0.06747369621316789	0.17206691908456329	0	0	0	0.13122901637304094	0.0847737334072811	0	0.01618494766720866
TCGA-EE-A2GC-06A	0.558551429184955	0	0.12680363645533102	0.2186409944534692	0	0	0	0.006638577368389	0.0774236510668672	0.01194171147098838	0
TCGA-EE-A2MD-06A	0.7625996693875388	0.00956785175605154	0.00898374880606326	0.03074268642308723	0	0.00406172934235776	0.00439881895181864	0.14381177363932982	0	0	0.03583372169375303
TCGA-WE-A8K1-06A	0.7674365883902567	0.00478569138246158	0.00916348602055621	0.06341550496851922	0.0196571981841132	0.00943657870833285	0	0.06422546457088435	0.06187948777487579	0	0
TCGA-D3-A3C7-06A	0.5328629090475419	0	0.1857171450400916	0.1462369115480195	0	0	0	0	0.06899181955885504	0.02103706151076715	0.04515415329472489
TCGA-EE-A3JH-06A	0.3414713153687752	0.04292021609059921	0.13333224328571738	0.2041991205085446	0.00462743863685294	0.00703181277183584	0	0.06058406160835245	0.14504768196165066	0.06078610976767165	0
TCGA-FR-A8YC-06A	0.499049226743402	0.01686549399652055	0.02438031573035167	0.11275299015558836	0	0.01141815763020866	0	0.28558150469383553	0.04090547565722769	0	0.00904683539286551
TCGA-EE-A29D-06A	0.8892925099900297	0	0.00744685294176102	0.01590929033171931	0	0	0.00454852902883285	0.03497689936398902	0	0	0.04782591834366793
TCGA-FS-A1Z3-06A	0.8657856785083563	0	0	0.02965113882607829	0.04124155793403519	0	0	0.06332162473153004	0	0	0
TCGA-WE-A8ZY-06A	0.814828131030818	0.01062557487595786	0.02375535825894883	0.01779756557952872	0.01184088629311302	0.00936198666356319	0.00368419200742848	0.10810630529064158	0	0	0
TCGA-FR-A2OS-01A	0.8653910047209857	0.00572413402271639	0.01932706400736904	0.02921099920141376	0	0.00484330356302541	0.01225297803111387	0	0.00493334166379713	0.03608347426485761	0.02223370052472107
TCGA-EB-A24C-01A	0.705002440958934	0.01176183953978317	0.02771534260008408	0.04007061786238717	0.09890061398131712	0.02230615174979901	0.02288444918665724	0.00937572839379673	0.01604557419586006	0.02544423922550664	0.02049300230587469
TCGA-EB-A24D-01A	0.7815798780187176	0.00402586389291473	0.02424561221119338	0.00867743972253954	0.00505559807745809	0.00492839298606285	0.00743685667150058	0.1375231108797768	0.01361661059723968	0	0.01291063694259683
TCGA-D3-A2J8-06A	0.6846297609492028	0	0.11253045856924376	0.07204061018984849	0	0.00452228710031968	0	0.02124705194961602	0.10502983124176923	0	0
TCGA-D3-A8GV-06A	0.8300360369341242	0.0135409352504807	0.03015484992542652	0.01275821191176722	0.03948489931603778	0.01391682406702607	0.02681840640091518	0	0	0.03328983619422218	0
TCGA-D3-A8GE-06A	0.13561644911933085	0	0.04162525122350166	0.39440096539991615	0	0	0.00476408303553958	0.15258597749936104	0.03726353827836066	0.11737141392095404	0.11637232152303607
TCGA-D9-A1JX-06A	0.7676750880021506	0.00290244526050738	0.03362076426299913	0.06170842219193753	0	7.5214427413962e-4	0	0.02241785290437013	0.08779909907780356	0	0.02312418402609218
TCGA-D9-A1JW-06A	0.577655020463586	0.03430723934844637	0.02001852245461742	0.12688968358309638	0	0.01709218915283051	8.794988805933e-4	0.11579852829538584	0.06294343952952841	0.0180224357057757	0.02639344258613998
TCGA-EB-A82B-01A	0.7950999318717251	0.01496370322432546	0.06867046419675353	0.03166117843733767	0	0.0090687182842841	0.01928775495309277	0	0	0.06124824903248136	0
TCGA-D3-A3CC-06A	0.7985173942828475	0.00748970154414106	0.02927208293708729	0.04581607402242412	0	0	0.00230067888549786	0.03046293886232878	0.0075878107549167	0.0040709896079955	0.0744823291027612
