Samples	CBSX__TIL10__B.cells	CBSX__TIL10__Macrophages.M1	CBSX__TIL10__Macrophages.M2	CBSX__TIL10__Monocytes	CBSX__TIL10__Neutrophils	CBSX__TIL10__NK.cells	CBSX__TIL10__T.cells.CD4	CBSX__TIL10__T.cells.CD8	CBSX__TIL10__Tregs	CBSX__TIL10__Dendritic.cells
TCGA-DA-A1I8-06A	0	0.3218893357404661	0.48235467204560006	0.12140483232833976	0	0	0.07435115988559407	0	0	0
TCGA-D9-A148-06A	0	0.0389331296093765	0.31277742634687067	0	0.00333249087384617	0	0.357996685752306	0.03519172458063743	0	0.25176854283696304
TCGA-EE-A2M7-06A	0.20848207187694612	0.06842769518439318	0.12954480355461434	0	0	0	0.20020101218273156	0.11314830767462988	0.194042902241321	0.0861532072853641
TCGA-EE-A180-06A	0	0.02421449212124629	0.0915421253086102	0	0	0.00535133674766004	0.6003625179535249	0	0	0.2785295278689585
TCGA-EB-A5SH-06A	0.06081444804941354	0	0.15532472124467014	0	0	0	0.48976959691007255	0.05535907930277983	0	0.238732154493064
TCGA-D3-A3C8-06A	0	0.15713196567415036	0.0966607031603491	0.04930930531301538	0	0	0	0.46190462784407377	0.14950404035753026	0.08548935765088109
TCGA-BF-AAP8-01A	0	0.14843950327713487	0.43387714979985254	0.01462737105545043	0	0.01709025607996327	0	0.18548120715510913	0.20048451263248973	0
TCGA-D3-A51T-06A	0.08746903308865316	0.3733468685473604	0.05910501607644188	0.05559640510103116	0	0.01540573091073096	0.14766042767327137	0	0.09603285825977348	0.16538366034273758
TCGA-D3-A5GU-06A	0.02201128948925603	0.1654576275991306	0.4810642645116772	0	0	0.02116726467742498	0.07281744524184594	0	0.09976922491316068	0.13771288356750455
TCGA-FR-A3YO-06A	0	0.18598847627140333	0.3542056112807151	0	0	0	0.38290552588344823	0	0	0.0769003865644334
TCGA-D9-A3Z1-06A	0.01697589989924228	0.14842127323755813	0.2183828748593396	0	0.00865688387249471	0	0.17993948420359765	0.1362688762920793	0.01193665957961293	0.27941804805607545
TCGA-BF-A1Q0-01A	0	0.16864460158963124	0.4552786734792385	0	0	0	0.06392322444779523	0.10041990855358608	0	0.21173359192974903
TCGA-EE-A2MS-06A	0	0.16026461304273032	0.14206012376233404	0	0	0	0	0.18063576965900163	0.1301368251023126	0.3869026684336214
TCGA-LH-A9QB-06A	0	0.04888674771921922	0.38047705290895795	0.21414344034937732	0	0	0.3564927590224457	0	0	0
TCGA-BF-AAP4-01A	0	0.09333154301433044	0.2717239435906067	0	0	0	0	0.31921849120517526	0.18544081929230805	0.1302852028975796
TCGA-EE-A2GE-06A	0.00495968613767553	0.20842862061110207	0.4084801098966088	0	0.00338928090425041	0	0	0.26278397495736583	0.11195832749299736	0
TCGA-QB-AA9O-06A	0	0.2924411964775046	0.21213543424362177	0	0	0	0	0.24675596658144	0.079212994081172855	0.1694544086162607
TCGA-YG-AA3N-01A	0	0.13184262679016173	0.10690543796525084	0.01881162455798708	0	0	0.16361556701613875	0.4045523089440586	0.04011105174034219	0.13416138298606073
TCGA-ER-A42L-06A	0	0.01284198610643294	0.6656635266673753	0	0	0	0.0918195639690094	0.1677988142060173	0	0.06187610905116483
TCGA-D3-A3C1-06A	3.6746239589974e-4	0.01435976068627267	0.5256686735758989	0	0	0	0.3243160212714641	0.05910126909415757	0	0.07618681297630699
TCGA-EB-A5SE-01A	0	0	0.2721124256840614	0.4481112301396652	0	0	0.2673702412282051	0.01240610294806834	0	0
TCGA-EE-A2MI-06A	8.3575935754818e-4	0.2857019496024573	0.4154625102161819	0	0	0.00662399934686546	0.14721246934430704	0	0	0.14416331213264
TCGA-WE-A8ZQ-06A	0	0	0.21538067313639928	0.501914207787971	0	0	0.2827051190756297	0	0	0
TCGA-ER-A193-06A	0.00779653777105824	0.3123246529118263	0.18402560713030347	0.07653581431417729	0	0	0	0.31295471624518945	0.10636267162744524	0
TCGA-D3-A8GD-06A	0.22442139377938497	0.1863200088970812	0.16727054387845933	0	0	0	0.12360351110040704	0.17310012733129967	0.12176724093469704	0.00351717407867091
TCGA-EE-A2ME-06A	0.11260036573235271	0.07668791262301432	0.19394821096889275	0	0	0	0.3489161244306788	0.1868970448079988	0.07876070813535226	0.00218963330171014
TCGA-3N-A9WB-06A	0.00256683057998268	0.07031773951552427	0.01198955785374919	0.02247283139186745	0	0	0.5056628395728696	0.00483265434207571	0	0.3821575467439311
TCGA-EE-A29P-06A	0.00369142710787383	0.2205886627253798	0.23111563451965592	0	0	0	0	0.40395505319147246	0.07085365570406867	0.06979556675154927
TCGA-EE-A2MM-06A	0.00885657536469538	0.1734459463270081	0.2578792014256102	0	0	0	0.4574453709414995	0	0	0.10237290594118675
TCGA-EE-A3JB-06A	0	0.1601222009745115	0.5817973403020419	0	0	0	0	0	0.13920179344360417	0.1188786652798425
TCGA-EE-A29W-06A	0	0	0.3727016123106365	0.4289231321595308	0	0	0.19837525552983273	0	0	0
TCGA-EB-A3XE-01A	0	0.0458890421634987	0.17817959683520168	0.3506643647822635	0	0.0231575399937445	0.4021094562252918	0	0	0
TCGA-GN-A26C-01A	0.01853795935096152	0.3336698140898853	0.35795435576036283	0	0	2.6586476290617e-4	0	0.19392743341301968	0.04331696242219091	0.05232761020067356
TCGA-FR-A726-01A	0	0.2671468714104533	0.01219718457567602	0	0	0	0.598117455682759	0	0	0.12253848833111168
TCGA-FR-A3R1-01A	0.00670948686873048	0.15727004204438624	0.18373697907147937	0	0	0.01145703106891236	0.40826451798178864	0	0.09770939283890906	0.13485255012579392
TCGA-D3-A1QB-06A	0	0.17913994855551002	0.1595920269959792	0	0	0	0.16103500344222094	0.4614173056411182	0	0.03881571536517157
TCGA-FS-A1YW-06A	0.01621458386250905	0.23944485777478852	0.21399344944537568	0.15473877951504267	0	0	0.2651242162853559	0.05029460583846068	0.05528272801294037	0.00490677926552721
TCGA-WE-A8ZR-06A	0.03539660333268414	0.025474351575144	0.3619920419900716	0	0	0	0.3401096439615848	0.0906915955396236	0	0.14633576360089176
TCGA-EE-A2MF-06A	0.01138722509822794	0.00958267065888734	0.6453700358721448	0	0.00484935043118014	0.00675446599046259	0.10770386950246325	0	0.04498539808714426	0.16936698435948963
TCGA-ER-A19J-06A	0	0.3215994928121225	0.19551083259973956	0	0.00607973123923953	0.00991000315511919	0.01629685831962117	0.07357411999352066	0.04139930198381358	0.3356296598968238
TCGA-EE-A29A-06A	0	0.17917348894720167	0.33517168830354277	0.04748180684960766	0	0	0	0.05735352382034595	0	0.3808194920793021
TCGA-EE-A2M6-06A	0.01436224923212286	0.16135434843991392	0.25191709568401094	0.3222642124587159	0	0.01521637731548475	0.1076489985300488	0	0.01964035186437733	0.10759636647532558
TCGA-FW-A5DY-06A	0.4200397673517324	0.031895505668409443	0.07923973092087963	0.03905455289566991	0.00876414775482026	0.00121178935999377	0.3380289170579521	0.08176558899054245	0	0
TCGA-D3-A2JK-06A	0	0.11211605097503206	0.5012981403963885	0.1824442509664213	0	0.02327329357145119	0	0	0.1808682640907069	0
TCGA-D3-A1Q5-06A	0	0	0	0.8861147742486406	0	0.00320801199256977	0	0	0.11067721375878954	0
TCGA-FS-A1ZE-06A	0	0.02222269971733723	0.3023849502471795	0.2508934988700422	0	0	0.34764919838355063	0	0	0.07684965278189054
TCGA-D3-A3ML-06A	0	0	0.19112005776318133	0.05333392116807665	0	0	0.6502003058190685	0	0	0.1053457152496736
TCGA-OD-A75X-06A	0	0.02001572538562933	0.3773020964001797	0.23633336616334072	0	0.01748280761143479	0.09035043256339462	0	0	0.25851557187602076
TCGA-EE-A3J3-06A	0	0.19932891712386708	0.24807030945354508	0	0	0	0	0.08620532777248002	0.11395724188698482	0.35243820376312307
TCGA-FS-A1ZQ-06A	0	0.12688976012717104	0.4778847047772255	0	0	0	0.31389716537601253	0.03155138765106631	0	0.04977698206852463
TCGA-EE-A29G-06A	0	0.1158274352123312	0.1491790953248243	0.6385233444775436	0	0.09647012498530085	0	0	0	0
TCGA-EE-A2GK-06A	0.4918986057247513	9.518791979489e-4	0.11513463191013831	0.00249840212279978	0	0	0.2532764802131962	0.05381564700963883	0.05128838836759771	0.03113596545392905
TCGA-D3-A2JP-06A	0.00420662086908108	0.36478478983917784	0.15392242810502532	0	0	0.02187798309207652	0	0.12914609486482312	0.21465616326152712	0.11140591996828916
TCGA-WE-A8ZT-06A	0.04506705803542703	0	0.3359558163253346	0.04461692130578916	0	0	0.4852791593133091	0	0	0.08908104502014004
TCGA-YG-AA3O-06A	0	0.14015454239420172	0.17060512720790735	0	0	0	0.05002596640099909	0.068051239997166793	0.11460039398075776	0.45656273001896736
TCGA-EB-A85J-01A	0.01703735732543763	0.20041931492468992	0.09783223190957469	0	0	0	0.2318169313615076	0.2125524200945442	0.05343202279294368	0.18690972159130229
TCGA-GN-A4U4-06A	0.11743004273841842	0.04038778237748467	0.27544885854003076	0.1530899099186561	0	0.01780549082672063	0.142892402799361	0	0.2529455127993285	0
TCGA-EE-A3AG-06A	0	0.07521104324822901	0.1872046426094345	0.1026261492408533	0	0	0	0.3429324151115409	0.1323774865540099	0.15964826323593242
TCGA-BF-AAP2-01A	0.00941097484805715	0.05818095751235684	0.2941644645864906	0	0	0	0.40136161199652615	0.08557382278117585	0.01974770714304039	0.131560461132353
TCGA-BF-AAP0-06A	0.1033953977677902	0.22907712432411712	0.12196158338083588	0	0	0	0.16484379892180737	0.34986573168056717	0.02236263727028923	0.00849372665459319
TCGA-D9-A4Z2-01A	0	0.00856320773080109	0.31604857717040635	0.5782706877138623	0	0	0.09711752738493036	0	0	0
TCGA-EB-A3XB-01A	0	0.30032843922232366	0.16932227394806032	0	0	0	0.530349286829616	0	0	0
TCGA-DA-A1IB-06A	0.2331345390259733	0.1372420700497713	0.16237982844747065	0	0.0032891642579848	0	0.31870939152133787	0.1115306727635461	0.02576025269350946	0.00795408124040651
TCGA-RP-A693-06A	0.01599208160590065	0.2344207404470436	0.37973731417470846	0	0	0.00881542819963879	0.09671707507891654	0.16686692435548925	0.04782075749621433	0.04962967864208823
TCGA-FS-A4F2-06A	6.1807511525797e-4	0	0.7920988409129524	0	0	0	0.10396739570042346	0	0	0.10331568827136614
TCGA-EE-A29S-06A	0	0.21959087956876633	0.23384403032878923	0	0	0	0.03116600616301792	0.14775800692498292	0.12601897054064412	0.24162210647379967
TCGA-FS-A1ZC-06A	0	0.13842459148503602	0.3892110183072377	0	0	0	0	0.02452587497203027	0.04177677333984221	0.40606174189585387
TCGA-D9-A149-06A	0.01407313220046742	0.26000344517404783	0.23720318912118296	0	0	0	0.19244852183007313	0.14651249615710887	0.06707929008773347	0.0826799254293863
TCGA-DA-A1I0-06A	0.04033990511924937	0.14176604779099816	0.19773511625116516	0	0	0	0.4568061682311315	0	0.01662350810701171	0.14672925450044402
TCGA-FS-A4F9-06A	0	0.19094481048045847	0.341523059866685	0	0	0.00404091926632678	0	0	0.3240015820294359	0.13948962835709394
TCGA-3N-A9WC-06A	0.00666454219955511	0.31029843422855546	0.27109381808210925	0	0	0	0	0.31245577561487353	0.09948742987490672	0
TCGA-EE-A3AB-06A	0	0.03158013772918495	0.7417117072624019	0.05503315600553394	0.00819671683321438	0.0231630650200416	0.14031521714962322	0	0	0
TCGA-FS-A1ZG-06A	0	0.01303747374653678	0.08663634367023255	0	0	0	0.20891769759132583	0.01102985660460307	0	0.6803786283873017
TCGA-FW-A3TU-06A	0	0.1366714235192133	0.34869015763953304	0	0	0.01309054611890551	0	0.101335660941063	0.2511754845303618	0.14903672725092323
TCGA-HR-A2OG-06A	0.00571104132131087	0.4851256006234124	0.3301668551542383	0.00772067376955052	0.00348785222909055	0	0	0.05740783543601752	0.1103801414663798	0
TCGA-EE-A2MU-06A	0	0.257251318393525	0.3546931937704737	0	0	0	0	0.1440601180498919	0.15836894904306154	0.08562642074304784
TCGA-GN-A26A-06A	0	0.5879005577790866	0.1788835083411344	0	0	0	0	0.04103831105005409	0.03122059144362772	0.16095703138609735
TCGA-D3-A8GC-06A	0.03242368002816103	0.15512654509620133	0.4109481336545522	0.0780238073835581	0.01237742891927305	0	0.15772244109906253	0.06197989109897474	0.07904365956389443	0.01235441315632275
TCGA-DA-A3F5-06A	0	0.6258934618358232	0.1817656541062085	0	0.13868554517636064	0	0	0.02761710471869795	0.02603823416290973	0
TCGA-EB-A5VU-01A	0	0	0.25516811417851176	0.6602737440120244	0	0.06350253176490368	0	0	0.00299754211284053	0.01805806793171961
TCGA-D3-A3CE-06A	0.00706091879783633	0.01483549950176943	0.49425101448277153	0.05161036176897967	0	0	0	0.2516651076139828	0.18057709783466025	0
TCGA-FS-A4FC-06A	0	0.05748006585795793	0.14805339471214105	0.07722970051336207	0	0	0	0.07691954416810655	0.20456843133617728	0.43574886341225494
TCGA-EB-A41A-01A	0.00398749771329201	0.08297037800053625	0.2442013776478295	0.2067269304321719	0	0	0.3032695388637244	0.12136512037684836	0	0.03747915696559746
TCGA-EE-A2GO-06A	0	0.39055477175094344	0.3351056411856658	0	0	0	0	0	0.10080549450448097	0.17353409255890975
TCGA-DA-A3F3-06A	6.810859836345e-5	0.22667588210780856	0.25016108605251636	0	0	0	0	0.13663063049894814	0.1396108011008498	0.24685349164151368
TCGA-FS-A1YY-06A	0	0.1436746455641078	0.31228839086919224	0	0	0	0.4349844107107594	0	0	0.10905255285594062
TCGA-GF-A6C9-06A	0.20995055079255923	0.20749413741086412	0.34091515551102153	0	0	0.00340653819522215	0.02674297317845301	0.03657267707470424	0.0720099941933467	0.10290797364382884
TCGA-ER-A196-01A	0.01103255823549702	0.4087844037266304	0.09029631339770088	0.13678302796323866	0.00990152602995574	0	0.335506345396197	0.00769582525078012	0	0
TCGA-ER-A19C-06A	0	0.23904388616011524	0.338518749713673	0	0	0	0.24955000462579033	0	0	0.17288735950042133
TCGA-EB-A44Q-06A	0.0115791573808405	0.21654341697132767	0.25705822582482557	0	0	0	0	0.2340721422779261	0.2057235997658587	0.07502345777922168
TCGA-Z2-A8RT-06A	0.01449708504560755	0.15371817634473786	0.2435204539084648	0.01750352790882456	0	0	0.25795064191621137	0.09674856296210084	0.10030375354763234	0.11575779836642074
TCGA-IH-A3EA-01A	0.00129268933246542	0.16115164907552118	0.23275921654201193	0	0	0	0.49936820565583107	0	0	0.10542823939417048
TCGA-WE-A8ZO-06A	0.00325599065100277	0.21198180600705996	0.3746876849916963	0	0.00293119328062021	0	0.14519102621038885	0.09812312778027736	0.02187344735696373	0.14195572372199097
TCGA-FR-A7UA-06A	0.00496100530465326	0.3586583978053611	0.10565941868859614	0	0	0	0	0.529473211640496	0.00124796656089361	0
TCGA-D3-A1QA-07A	0.00419789901163521	0.05425231782327795	0.18973085846019247	0.11629934730916076	0	0	0.3653784519204179	0.03917985536473623	0	0.23096127011057943
TCGA-D3-A3MU-06A	0.004982872404799	0.2238701388080697	0.3784892960276688	0.05108096300351781	0	0	0.3415767297559446	0	0	0
TCGA-EB-A44R-06A	0	0	0.3117104015162362	0	0	0	0.12368483901288004	0.30701825401894384	0	0.2575865054519399
TCGA-EE-A29Q-06A	0	0.03545934223600021	0.08873069907744267	0.01488167475165139	0	0	0.7472983622081976	0	0	0.11362992172670806
TCGA-EE-A2A5-06A	0	0	0.38808675488451816	0.27314657067651965	0	0	0.33876667443896213	0	0	0
TCGA-FW-A3R5-06A	0.0669702887447451	0.13906207418572675	0.2502291355726758	0.04388979292362	0	0	0.14125529657270536	0.04724780850499937	0.10594250233194916	0.20540310116357835
TCGA-W3-AA1W-06A	0.04466468303742212	0.15910484321599902	0.12559466668505392	0	0	0	0	0.40187224487455575	0.14489557813231085	0.12386798405465815
TCGA-EE-A2GL-06A	0.2861590629933474	0.01060202869994085	0.16037663912456582	0.03755737310813089	0	0	0.3004865181717543	0.12854771331031858	0.03006138497334664	0.04620927961859535
TCGA-EB-A97M-01A	0	0.14008268096876766	0.37470177060527377	0	0	0	0.10378666739075416	0.0568260278465198	0.10841819473178645	0.21618465845689816
TCGA-EE-A20I-06A	0	0.10368996886036322	0.14434619415719518	0	0	0	0.2501327794105971	0.01988298794180994	0.08319016123174237	0.39875790839829234
TCGA-D3-A5GT-01A	0	0	0.1870482443303316	0.02175381782819076	0	0.00370428233997571	0.6658723194876324	0	0	0.12162133601386946
TCGA-ER-A3ES-06A	0.00890553282873242	0.06915770869128925	0.37267307727999655	0	0	0.0750632572916639	0.3349354574481601	0	0	0.1392649664601578
TCGA-ER-A2ND-06A	0	0.06587840113113472	0.32304602908867736	0	0	0	0	0.04980080546152191	0.1351775517700829	0.4260972125485831
TCGA-EE-A2GI-06A	0.09613947742446124	0.19728865799166148	0.3163834746874328	0	0	0	0.07487495126317073	0.22803821442762473	0.04067482567606102	0.04660039852958807
TCGA-EE-A29X-06A	0.01956034623406054	0.27038376556690497	0.3794178544359799	0	0	0.02794435983678613	0.22237279967571777	0	0.02873118069440444	0.05158969355614623
TCGA-D3-A8GN-06A	0.00461926759820077	0.34887264070361573	0.11602791021761528	0.11653889989758172	0	0	0	0.2805700017210411	0.1333712798619455	0
TCGA-D3-A1Q7-06A	0.01022530202752494	0.16913000641655035	0.3054389027424674	0	0.00888870770247928	0	0.1276627765553786	0.29698611089538013	0.06886118708271957	0.01280700657749977
TCGA-YD-A9TB-06A	0.00188370053364154	0.2304724350442488	0.47782979675641296	0	0	0	0	0.0927617221734084	0.08917376717182401	0.10787857832046428
TCGA-ER-A19L-06A	0	0.1386069845800077	0.5625010699525657	0.10940254481822367	0	0	0.1894894006492029	0	0	0
TCGA-ER-A19E-06A	0	0.2148828648213296	0.3240846256402066	0.4034073445854931	0	0	0.02950855046619696	0.02811661448677368	0	0
TCGA-EB-A1NK-01A	0	0.02088863749583252	0.2026215626882758	0.03554746743638687	0	0	0.29210295620791105	0.02355586983649152	0	0.42528350633510226
TCGA-FS-A1ZM-06A	0	0.19273138505094167	0.30249834799066977	0.22023450216274665	0	0	0	0.2214069354992413	0.05944689793122302	0.00368193136517752
TCGA-BF-AAP6-01A	0	0.09520121225633182	0.22250311382939833	0.08722983867078135	0	0	0.5887171906570922	0.0063486445863962	0	0
TCGA-EB-A5VV-06A	0.38020858616506525	0.00848468731544011	0.1112716635707645	0.01134178775149079	0	0	0.3612803582473416	0.05640652416301591	0.07100639278688171	0
TCGA-D3-A3MV-06A	0	0	0.5241556038731036	0.11034914929392024	0	0	0.2793713409503686	0	0	0.0861239058826076
TCGA-EB-A5KH-06A	0.02507604513476768	0	0.21231930510111643	0.01725519547109103	0	0	0.684480228242786	0	0	0.06086922605023882
TCGA-ER-A19S-06A	0.01970373054535703	0.26425301044688687	0.15497562366142645	0	0	0	0.00760145318966951	0.45276864624418217	0.0677184328459044	0.032979103066573603
TCGA-DA-A95Y-06A	0	0.03429562762003756	0.20440085778691464	0	0	0	0.6255479813589467	0	0	0.13575553323410108
TCGA-ER-A42K-06A	0	0.07713181266658256	0.2636378439760094	0	0	0	0.22045052391137904	0	0	0.43877981944602906
TCGA-EE-A2GJ-06A	0	0.1686250750582586	0.4927452871459084	0	0	0	0.08122053298257839	0.1089729519548406	0	0.1484361528584142
TCGA-GN-A263-01A	0.00910707825713443	0.18393301098118775	0.3060644095579446	0.05979562657202075	0.01154708449267944	0	0.37297009703140693	0.056582693107626	0	0
TCGA-Z2-AA3V-06A	0.02725037337446024	0.18540788572008937	0.1265119979418897	0	0	0	0.34151104013830313	0.23315826776457904	0	0.08616043506067857
TCGA-D3-A51K-06A	0.02733057720638498	0.18707442721945633	0.3412109286540411	0	0	0.03541874790958661	0.19198077609122985	0	0.00221633580735565	0.21476820711194528
TCGA-D3-A2JG-06A	0	0.26197755498564407	0.4615181840203491	0	0	0	0	0.06384843163398565	0.04077147509649161	0.17188435426352955
TCGA-D3-A8GS-06A	0.0337260379098966	0.22730503959061105	0.1867021513056282	0.00940275185900801	0	0	0.2662137260735844	0.2143522830110595	0	0.06229801025021221
TCGA-GF-A4EO-06A	0.07485480532549758	0.21750495605574924	0.16594807508299544	0	0	0	0	0.3510340595290341	0.0843384352526252	0.10631966875409848
TCGA-D3-A3MO-06A	0	0	0.22050929872059288	0.6603271908064915	0	0	0.1191635104729156	0	0	0
TCGA-ER-A19M-06A	0	0.32746055937015095	0.30910679831585935	0	0	0	0	0.28942977601021624	0.07400286630377326	0
TCGA-EE-A2GD-06A	0	0.17930793468965478	0.45229090387000226	0.1871084789315572	0	0	0.18129268250878575	0	0	0
TCGA-EB-A42Y-01A	0	0.21007790265557696	0.5181070778391662	0	0.00234595099385501	0	0.213003144082806	0.04890001364004665	0	0.00756591078854909
TCGA-EB-A3Y6-01A	0	0.12899079020261092	0.31001599010432035	0.09465328454440104	0	0	0.3978831787017435	0.06845675644692417	0	0
TCGA-EE-A29R-06A	0	0.16918059434123087	0.07769585868282601	0.5352733367513877	0	0	0.21785021022455553	0	0	0
TCGA-GF-A2C7-01A	0	0	0.04501859283244698	0.4097685249084883	0	0.09077358064390656	0.23427565536092188	0	0	0.22016364625423632
TCGA-ER-A19B-06A	0	0.08936807443716482	0.15827887049669143	0.12131471386415035	0	0	0	0.1057025736090284	0.23573780892530713	0.2895979586676578
TCGA-W3-AA1V-06B	0	0.03345944259324359	0.6698124709374081	0.04897891405460084	0	0	0.1682153491035836	0.0795338233111638	0	0
TCGA-D9-A3Z4-01A	0	0.0813669886042762	0.36310969434867535	0.30830582668255324	0	0	0.01507647965279137	0.08803530770403906	0.14410570300766476	0
TCGA-ER-A19P-06A	0.11370152325090906	0.1579225564535001	0.2083080846929436	0	0	0	0.03504744506234031	0.2689357673690211	0.1901933485379043	0.02589127463338138
TCGA-ER-A3ET-06A	0.01921366983137748	0.2082452471878465	0.5688281159733619	0	0	0	0	0	0.1323830316221577	0.0713299353852563
TCGA-EB-A5SF-01A	0.01130307951083462	0.07015199214000807	0.3479722932133604	0.4455968684646818	0.01446572721779083	0.02942695119098969	0	0.02212451679074287	0.05895857147159184	0
TCGA-EB-A51B-01A	0	0.03708299509003547	0.2934340792131173	0	0	0	0.2995097033525408	0.06124518314759035	0	0.3087280391967161
TCGA-FR-A44A-06A	0	0.5364983870387293	0.10006572818657736	0	0	0	0	0.27997842666766576	0.04565606113657104	0.03780139697045642
TCGA-D3-A5GR-06A	0.14872650024475387	0.12222688116790738	0.07386892174416071	0.2654093575301324	0	0	0.3171812202095173	0.07258711910352833	0	0
TCGA-GN-A268-06A	0	0.02073601232256124	0.27246066041693284	0	0	0	0.5759030024574966	0	0	0.13090032480300923
TCGA-ER-A19G-06A	0	0.4636606651276758	0.2094069354303539	0	0	0	0	0.06543061900174657	0.1542593054010483	0.1072424750391755
TCGA-DA-A1IA-06A	0	0.00323139135576625	0.12347480624801851	0	0	0	0.5797168773525021	0	0	0.29357692504371324
TCGA-EB-A5UM-01A	0.04947853684271418	0.00226849638666614	0.19223694946246364	0.01755346115783047	0	0.04044610179429428	0.28808600772907145	0.161691399125331	0.09515335011066016	0.15308569739096883
TCGA-FR-A728-01A	0	0.27947230769719994	0.2103884014852588	0	0	0	0	0.22803795279998668	0.19850641774707928	0.08359492027047512
TCGA-FS-A1ZH-06A	0.06999743272978584	0.10203929579040762	0.521577153674575	0.02729287381092685	0	0	0.08570033432738532	0.0998949353714871	0.0934979742954322	0
TCGA-D3-A2JN-06A	0.07923517664101186	0.19163712072021424	0.3753945358276155	0	0	0	0	0.2375697762830582	0.06655262102411509	0.04961076950398525
TCGA-EE-A2MC-06A	0	0.2806758181664249	0.31574058346955763	0	0.01484453101373634	0	0.051303081460721	0.22248451582719436	0.05877195769534121	0.05617951236702442
TCGA-FS-A1ZJ-06A	0	0.06412767236279805	0.26781294893806495	0.1776653320356055	0	0	0.20804343220161953	0.12105577478495531	0	0.16129483967695665
TCGA-XV-A9VZ-01A	0	0	0.2572287233877179	0	0	0.15457927979964886	0.4785166123902018	0	0	0.10967538442243148
TCGA-D3-A2JC-06A	0	0.30410214615916886	0.36840739972038966	0	0	0	0	0.11079464290835128	0.16432515810223364	0.05237065310985657
TCGA-EE-A3AD-06A	0	0.07746602506691477	0.24094438994076448	0	0.00902582878763641	0	0.5107700770777808	0.00994893746374644	0	0.15184474166315717
TCGA-WE-AA9Y-06A	0.02248271404401304	0.04171700448602159	0.5176589282234114	0.02624627134196571	0	0	0.3819139522754707	0	0	0.00998112962911753
TCGA-EE-A181-06A	0.08401346444209414	0.20290313338836213	0.2301282197953277	0	0	0	0.20852930634139433	0.16010858779462434	0.00448329692982195	0.10983399130837532
TCGA-EB-A82C-01A	0	0.15373726722724915	0.04945689406008793	0.01688378622138812	0	0	0.4270918206042253	0	0	0.3528302318870496
TCGA-WE-A8K4-01A	0	0.08157028661939118	0.19245948544138364	0	0	0	0.0771472734537178	0.4993888899954468	0.05788078271550401	0.09155328177455677
TCGA-EB-A6L9-06A	0.18386160449663075	0.0336388728714629	0.2212010479769627	0	0.0112124305450764	0	0.38232029455874433	0.13522142673060095	0.02768490586015832	0.00485941696036369
TCGA-ER-A2NE-06A	0	0.00187418156343688	0.1063307094671766	0.23632234155271684	0	0	0.4935022939704334	0	0	0.16197047344623627
TCGA-FS-A1ZN-01A	0	0.11830143455395094	0.1428611284430067	0.6616808960651909	0	0	0.07715654093785147	0	0	0
TCGA-EE-A2MQ-06A	0.00824596489568353	0.11381259897680276	0.5021389134592676	0	0	0	0.00388061262002855	0.09258924150619403	0.2148965452203486	0.06443612332167485
TCGA-D9-A6EG-06A	0	0.01691057436099996	0.3159484729497221	0	0	0	0	0	0.09193705236042132	0.5752039003288567
TCGA-EB-A4OY-01A	0	0	0.15348405990245528	0	0	0	0.27639190031452726	0.1214947817958236	0	0.44862925798719394
TCGA-DA-A3F2-06A	0.02073824200799738	0.22439888110793144	0.28160589740211506	0	0	0	0	0.4269366657745493	0.04632031370740692	0
TCGA-FR-A3YN-06A	0	0.21958305392951671	0.14039676527739992	0	0	0	0.25125686383547957	0.3256159071614757	0	0.06314740979612803
TCGA-FW-A3TV-06A	0.05211775502946472	0.16481321502284474	0.3168363685249547	0	0	0	0.2475666804882523	0.05624240237280161	0	0.1624235785616819
TCGA-FR-A8YE-06A	0.1611966445641299	0.02436431469231849	0.2381691690735412	0	0	0	0.3448728527394771	0.03759282087933016	0.1167457055788542	0.07705849247234876
TCGA-FS-A1ZK-06A	0.01792894979486942	0.04638420654939738	0.3309260441013659	0	0.00173702150306244	0.00534911025076066	0.28119436323053143	0.01479496745386198	0	0.30168533711615086
TCGA-EE-A17Y-06A	0	0.6995703209195703	0	0	0	0	0	0	0	0.30042967908042983
TCGA-GN-A267-06A	0	0.02252884743739828	0.15208194229080527	0.00732432166937544	0	0	0	0.3427437527304118	0.13271652372722167	0.34260461214478743
TCGA-D9-A4Z6-06A	0	0.08119020964449197	0.1267297121196105	0	0	0	0.2815615772914685	0.06285161955129986	0	0.44766688139312927
TCGA-EB-A4IQ-01A	0	0.01675728419614898	0	0.4675040995496083	0	0.02180862398237611	0.34213974849275364	0	0	0.1517902437791129
TCGA-FS-A1ZB-06A	0	0.08259183421302155	0.4145621485732924	0.34542684676220337	0	0	0.02267273480183979	0	0.04188880038087768	0.09285763526876505
TCGA-EE-A182-06A	0.00845677944483829	0.05876602363696958	0.20875429865087608	0.18426336495567996	0	0	0.00222170849970322	0.20598755182449505	0	0.3315502729874379
TCGA-ER-A197-06A	0	0.13363226825225127	0.35369484602690865	0	0.00577673628824337	0	0.3485914077760541	0.15830474165654254	0	0
TCGA-D3-A1Q6-06A	0	0.5854395173130305	0.2473272030066533	0	0.00855966208979693	0	0	0.00862270707745154	0.1289003921056853	0.02115051840738233
TCGA-XV-A9W5-01A	0	0.1784250359918292	0.2459818896184219	0.4109401468095859	0	0	0	0.115103561942502	0.04954936563766089	0
