Mixture	T cells CD8	Monocytes	T cells CD4	NKT cells	B cells	NK cells	P-value	Correlation	RMSE
SimData1063	0.00000000000000000	0.20344542546905200	0.14987396741225442	0.00000000000000000	0.37335536108943029	0.27332524602926334	0.00000000000000000	0.68485691734700538	0.73429576688152454
SimData1064	0.00000000000000000	0.20004134573044086	0.13745360805133650	0.00000000000000000	0.41514705221153908	0.24735799400668371	0.00000000000000000	0.69772310699361562	0.72502623633710483
SimData1065	0.00000000000000000	0.18537107845754394	0.15028669678383455	0.00000000000000000	0.41058778603125784	0.25375443872736364	0.00000000000000000	0.69249924723755174	0.73262108866837250
SimData1066	0.00000000000000000	0.17755205601894156	0.14759568758253325	0.00000000000000000	0.41558330588216680	0.25926895051635840	0.00000000000000000	0.68493473030615259	0.73996202647177589
SimData1067	0.00000000000000000	0.18051722154025973	0.14851247875345858	0.00000000000000000	0.41644451879967864	0.25452578090660305	0.00000000000000000	0.68618452591948542	0.73850363646041817
SimData1068	0.00000000000000000	0.21101816092666051	0.14246547823194064	0.00000000000000000	0.39145529797073303	0.25506106287066571	0.00000000000000000	0.64836985162913974	0.76261274721265115
SimData1069	0.05879027685868265	0.21608122605565194	0.00000000000000000	0.00000000000000000	0.47678523313439608	0.24834326395126941	0.00000000000000000	0.54414727809679686	0.84270218241833073
SimData107	0.00000000000000000	0.43018795264459114	0.27229224470741958	0.00000000000000000	0.19744793911393219	0.10007186353405723	0.00000000000000000	0.91239718069408804	0.41157998904670184
SimData1070	0.02337833046240860	0.14728522259898655	0.14342799731154834	0.00000000000000000	0.42756405559536498	0.25834439403169163	0.00000000000000000	0.32450382367414715	0.96484305515928581
SimData1071	0.01654938307941705	0.08606667201667742	0.56288386966668902	0.00000000000000000	0.00000000000000000	0.33450007523721664	0.00000000000000000	-0.00870122288801344	1.09547490490555366
SimData1072	0.11432195370193000	0.60122687153085486	0.05897495782775942	0.03759313509500135	0.08384223883134165	0.10404084301311282	0.00000000000000000	0.80845899751368377	0.75500062745243668
SimData1073	0.12990161474651152	0.58933899496585396	0.06987118842883853	0.00000000000000000	0.06051736440107205	0.15037083745772392	0.00000000000000000	0.81272273123982286	0.73669735579580198
SimData1074	0.05925328685077182	0.62864077594641243	0.05586759310027883	0.02291796977713340	0.09929594636149894	0.13402442796390451	0.00000000000000000	0.80770552166686571	0.78935478394550163
SimData1075	0.04129455793611092	0.62931989490522333	0.06159999938028755	0.06087991203562814	0.09777795421155788	0.10912768153119207	0.00000000000000000	0.80569070653631825	0.79247975086224265
SimData1076	0.06025497346173121	0.60954925450150521	0.06457708885714394	0.00138961847197959	0.10604029547677322	0.15818876923086686	0.00000000000000000	0.82013536409435339	0.74542468455093391
SimData1077	0.08905927630346028	0.63648566510527460	0.03055441738302117	0.02499626533175843	0.10422113139042358	0.11468324448606187	0.00000000000000000	0.80663306382176936	0.80059437377456988
SimData1078	0.05968169002317436	0.61937240841384800	0.04918990621083108	0.00277599527495553	0.11163744556437788	0.15734255451281323	0.00000000000000000	0.81058193033716930	0.77360439222770394
SimData1079	0.10054351272765527	0.62677167690734481	0.01771305589093461	0.01011505431323650	0.12351402069942308	0.12134267946140567	0.00000000000000000	0.79558910112690817	0.80661822473299727
