NAME	Malignant	Endothelial cells	CAF	T cells CD8	NK cells	Macrophages	T cells CD4	B cells
PGS1	24.311386703758	62.5399606293955	48.1555075203563	1	1	1	62.337218691271	1
PHF1	26.5960961327555	1	33.6442707212644	1	1	1	1	55.3550093974482
PHF20L1	28.4992665931923	45.6686125402798	27.1019759195045	38.581866178529	196.576840597739	1	1	1
PHF6	23.8341962516691	1	20.9694172261187	68.8401077471542	1	1	1	1
PHF8	1	1	1	52.7865918188015	1	1	1	1
PHGDH	254.386497162591	1	115.100930116828	1	1	1	1	1
PHLDA2	1	1	121.670663808386	1	1	1	1	1
PHLDA3	50.1428751266073	1	38.1195572036901	1	1	1	1	1
PHLDB1	75.7662833825005	1	67.5485041204641	1	1	1	1	1
PHLDB2	1	65.2758870053701	9.18514360913694	1	1	1	1	1
PHRF1	1	1	1	1	1	1	1	31.1689320440422
PI16	1	1	666.80859677107	1	1	1	1	1
PIAS3	74.5211140247937	47.6377312094771	45.5425255482603	1	314.343522768679	1	1	1
PID1	1	1	55.7385405585244	1	1	1	1	1
PIDD	1	45.0798613663775	1	1	1	1	1	1
PIEZO1	1	62.3839402057744	30.6939394075464	1	1	1	1	1
PIGA	1	1	1	1	1	49.0689999410591	1	1
PIGC	58.0466058063073	86.216019384328	38.8521939422133	65.0082714087601	269.733450142554	1	1	1
PIGO	1	1	16.5770964005329	1	1	21.3020003965636	1	1
PIGP	63.919122616772	1	1	1	1	1	1	1
PIGR	1	1	1	1	1	1	1	17.3547734139599
PIK3AP1	1	1	1	1	68.7780107973888	73.7829969690379	1	84.6765271578333
PIK3C2B	1	35.3838336362155	1	1	1	1	1	37.7458874700528
PIK3CG	1	1	1	44.0680111773657	61.4769721831032	1	1	34.0853433477007
PIK3R1	1	1	1	39.9941000045701	65.8769014522591	1	41.9015976671672	1
PIK3R4	18.1702081658373	38.5459859950024	1	1	36.4466632834493	1	1	1
PIK3R5	1	1	1	55.8614902716707	131.14077395469	31.643832938999	80.3585038790567	1
PILRA	1	1	1	1	1	431.519538101835	1	1
PIM1	1	1	20.2513318859821	138.219329203288	418.253007508541	78.1045887783644	143.028281930634	1
PIM2	1	1	1	286.653619388902	276.61558122172	1	551.515429619567	346.389362267497
PINX1	40.9617141502937	1	1	1	1	1	1	1
PION	1	1	1	1	1	49.2605715531619	1	60.4891328945015
PIP4K2C	35.1259909817674	36.2345467710292	24.1556330493395	59.7219037021082	340.799264637289	1	67.8827497301498	1
PIR	315.77276206868	40.1474346242303	30.0720275441529	1	1	1	1	1
PITPNC1	1	1	1	1	21.0511508612204	1	1	1
PKD2	1	1	41.2372324627272	1	1	1	1	1
PKHD1L1	1	63.1344429330306	1	1	1	1	1	1
PKIB	1	1	1	1	1	25.9396821818099	1	1
PKIG	54.4680626434345	156.194450866558	52.930508593039	1	1	1	1	135.487152382368
PKMYT1	1	1	51.8970622394098	1	1	1	1	1
PKN2	15.557285674102	20.7848754121308	13.6363865513713	1	91.8067648967594	1	1	1
PLA1A	1	61.1297522318806	1	1	1	1	1	1
PLA2G15	24.6288532085395	1	92.8027346429806	1	1	133.941007378284	1	1
PLA2G2A	1	1	2639.95103519688	1	1	1	1	1
PLA2G4B	1	1	1	1	1	1	45.3658037936506	1
PLA2G4C	1	79.301106205212	1	1	1	1	1	1
PLAC8	1	1	1	117.657208734415	267.147818453741	17.8894401012224	165.306671328797	459.975321174361
PLAC9	1	1	407.509728363205	1	1	1	1	1
PLAGL1	1	1	43.6462528840598	1	1	1	1	1
PLAT	155.763964102341	50.2666960593273	80.1416366547914	1	1	1	1	1
PLAU	1	1	87.7903729159417	1	1	122.030978179013	1	1
PLAUR	58.7749526735591	1	210.390093316849	1	1	253.842925740606	1	1
PLBD1	1	1	25.2819069698202	1	1	200.851238647094	1	1
PLCD1	1	69.5391965191615	19.7959084490142	1	1	1	1	1
PLCG1	19.7226320333491	37.9563746844209	1	54.5359947669701	1	1	57.5631927572453	1
PLCG2	1	13.3019561836174	1	1	137.135638414114	1	1	167.261439288678
PLD2	1	73.2072851183453	1	1	1	1	1	1
PLD3	170.386176139864	111.148545739626	164.14656151292	37.5061138348775	1	531.034530310051	39.0504922818663	1
PLD4	1	1	1	1	1	40.7907564230751	1	1
PLEK	1	1	1	220.906200529572	253.852419101608	189.224923941144	1	112.575546638892
PLEKHB1	162.83777212996	1	1	1	1	1	1	1
PLEKHF1	27.8073737274	1	23.6559256836013	82.5386385880501	238.009959095547	1	1	1
PLEKHF2	94.5086527641738	1	1	71.6679897074112	1	1	1	136.561778955343
PLEKHG1	1	20.6551956765273	1	1	1	1	1	58.7407153338161
PLEKHG2	1	1	1	28.1614529566081	1	1	27.6488896190514	17.6120745111018
PLEKHG3	1	53.0969850196734	1	1	1	1	1	1
PLEKHM3	1	1	1	1	46.722046762255	1	1	1
PLEKHO1	1	1	23.2940931099522	1	1	128.775559594373	1	1
PLEKHO2	47.2848280969499	134.464350744032	12.6957538669408	1	258.940032715778	149.058611173192	1	1
PLGLB1	1	1	1	1	1	1	1	17.4681910390225
PLIN5	1	130.076098568269	1	1	1	1	1	1
PLK2	354.87570833592	102.168461849064	51.9383606081622	1	1	1	1	1
PLOD2	32.4304884594475	41.31531646945	191.883298558824	1	1	1	1	1
PLOD3	398.861791552129	78.3739884867006	95.2555861558917	1	1	91.4557689309803	1	1
PLP1	672.355940326053	1	1	1	1	1	1	1
PLRG1	44.1305019081219	34.5601788187085	41.1506025286735	1	1	1	50.5289734891418	1
PLS3	147.979706456625	58.79474930281	413.765236278604	1	1	1	1	1
PLSCR3	20.2759897743447	60.7077635385684	72.3632534272092	42.7724012974081	1	1	99.2869755763477	1
PLSCR4	1	205.459863683422	53.5483078535784	1	1	1	1	1
PLTP	290.055286109636	1	140.734412511946	1	1	436.679224914033	1	1
PLVAP	1	140.535165848375	1	1	1	1	1	1
PLXDC2	1	43.0369069422409	63.0266066779992	1	1	148.395462679934	1	1
PLXNB3	30.5379814016959	1	1	1	1	1	1	1
PM20D2	1	1	1	18.818215895736	1	1	1	26.444520539756
PMAIP1	1	1	19.2449651514691	69.7765748312479	1	1	126.387461980506	98.2699292945459
PMEL	9250.34933094981	1	1	355.375261097605	900.540033959897	285.853910333077	227.379080523116	1
PMM1	106.48980624519	1	61.4059354936182	1	1	1	1	1
PMP22	358.9359578563	294.56954410867	344.793538618253	1	1	115.748335661923	1	1
PMPCA	70.9176756024352	25.290894589718	96.4226040557224	1	1	1	73.7605972726301	1
PMS2P4	32.9191097425855	1	1	1	131.571544386156	1	1	1
PMS2P5	23.2336892397397	1	1	40.6199567774138	1	1	1	33.5215194696808
PNOC	1	1	1	1	1	1	1	56.4529410536349
PNP	1	86.7720673323317	21.8065771151268	1	1	1	1	1
POC1B	1	1	1	39.1652222800474	1	1	1	1
POC1B.GALNT4	1	1	1	1	1	1	19.8058861340037	1
PODN	1	1	137.994081521069	1	1	1	1	1
PODXL	1	123.208363386992	76.7545431318955	1	1	1	1	1
POLD2	168.055204234339	21.5120862596788	112.656841387291	1	1	1	1	85.6189453279282
POLG	29.0473677175948	1	21.8888818401553	57.7248485659468	1	1	1	1
POLL	1	1	1	1	1	31.9301524112137	1	1
POLM	24.4715015231114	1	1	1	1	1	1	25.5184204276906
POLR2D	58.7434247843386	1	27.2392455489173	1	178.008818249849	1	1	1
POLR2H	103.753415966139	90.4429252965493	76.6542489686365	1	1	1	1	1
POLR3D	67.0484356001689	1	35.7905096208082	1	45.2603887127387	1	1	1
POLR3K	101.975944090702	1	44.4381856391416	101.087633560416	1	1	1	1
POM121C	16.0752215108503	1	1	1	36.3324894338181	1	1	1
POMGNT1	87.3708671523671	1	40.920753218106	1	1	1	1	1
PON2	206.74657706873	366.031952589498	95.922827125914	80.5086388954039	1	1	1	1
POP7	80.8155948622962	88.5402760732825	77.3005867990627	1	315.329355865594	1	1	1
PORCN	1	1	49.10003854615	1	1	1	1	1
POSTN	1	1	931.521879915867	1	1	1	1	1
POU2AF1	1	1	1	18.7290320932127	1	1	39.2270286320125	243.276609233884
POU2F2	1	1	1	1	67.1180272194166	18.1147245380926	1	70.5574999261685
PPAP2A	31.8003663091324	191.43125825577	209.309152788065	1	1	1	1	1
PPAP2B	1	88.7696859626283	88.4820907186897	1	1	1	1	1
PPCDC	1	1	1	1	1	35.6567407874604	1	1
PPFIBP1	70.1160461010996	248.578436406662	33.2497297338427	1	1	1	1	1
PPFIBP2	1	1	1	1	1	28.9748589648678	1	1
PPIC	1	260.981560559168	310.207092436378	1	1	1	1	1
PPIF	25.1501024960213	1	46.6946814243675	1	1	105.460187909044	1	1
PPIH	43.836598288049	1	1	62.7949283547385	1	1	1	1
PPIL1	55.1890400171372	1	63.0214095104194	1	1	1	1	1
PPM1M	22.8938316339587	1	15.9036065564148	103.783212303798	1	54.3632859643801	88.4135568180058	1
PPOX	41.7719550799319	22.5066320496797	1	1	1	1	1	1
PPP1R10	23.8848466663961	30.6988676277089	31.000420086194	38.3458523196852	87.126867353795	1	1	1
PPP1R12B	16.28375714249	1	1	28.5587160810828	1	1	29.6298449101753	1
PPP1R21	1	21.2968779973329	1	1	1	1	1	32.297190323915
PPP2R1B	19.7501323019338	1	18.1429507850209	1	1	1	33.4429065520205	1
PPP2R2B	1	1	1	1	19.4003150270755	1	1	1
PPP6R1	18.1850559625438	1	1	87.2927830265664	114.544385644695	1	1	41.5460343747874
PPT2	105.311397412976	38.1778377300463	32.9016809667336	1	1	1	1	1
PRAM1	1	1	1	1	1	29.3805717891396	1	1
PRAME	1191.15674533808	1	1	1	1	46.1405664218272	1	1
PRC1	1	1	63.8405795779256	1	1	1	1	1
PRCP	59.1344234920275	966.851774312537	93.4886852026749	1	1	127.620810695508	1	35.3858563519078
PRDM1	1	1	1	229.341339957457	130.760745007762	14.928692510632	155.127614717338	38.4691417840766
PREP	45.9553110730246	1	38.2093922800336	1	1	1	1	1
PRF1	1	1	1	1283.81120659683	2604.73220464619	1	294.936784504233	1
PRG4	1	1	179.958604527756	1	1	1	1	1
PRH1.PRR4	1	1	1	37.6084142358371	1	1	29.8861938286447	39.7398973076365
PRIM2	1	1	36.9755612342	1	1	1	1	1
PRKAR1B	1	84.4291672929048	1	1	1	1	1	1
PRKCD	37.900197518771	1	1	1	1	72.1974615028597	1	41.1767798590739
PRKCDBP	163.374432217433	193.880618626096	481.039566327557	1	1	1	1	1
PRKCH	1	99.906301489803	1	408.130856904072	480.995988105957	1	275.487612297519	1
PRKCQ	1	1	1	94.4272400647141	1	1	94.9131971370379	1
PRKCQ.AS1	1	1	1	1	72.0215645303319	1	49.7757818560997	1
PRKD2	1	57.5761078979168	1	1	1	1	1	47.0404494569778
PRKD3	20.902669607793	1	1	1	44.9895142123533	1	1	26.9125299273022
PRKXP1	1	1	1	18.6982220987754	1	1	1	1
PRMT6	1	66.0081353145221	1	1	1	1	1	1
PRMT7	46.5203365378589	1	29.1417363435004	1	71.7294033634161	1	1	1
PROCR	1	631.646776960114	117.715665659712	1	1	1	1	1
PROX1	1	221.690494910917	1	1	1	1	1	1
PRR14L	18.7532556800606	1	1	1	1	1	28.0447450399881	1
PRR16	1	1	66.0550167241843	1	1	1	1	1
PRR26	29.032793239387	1	1	1	1	1	1	1
PRR5	1	30.6117861374353	1	44.4059825940814	1	1	1	1
PRR7.AS1	1	1	1	1	1	1	18.756249058512	17.7008603552405
PRRX1	1	1	56.3149351969744	1	1	1	1	1
PRSS23	144.463735890988	231.552395027326	377.117153219761	1	1	1	1	1
PRSS3	1	1	58.8846223764156	1	1	1	1	1
PRSS57	1	1	1	1	48.5323229504525	1	1	1
PRUNE	37.348276078833	1	1	1	1	1	1	1
PSAT1	100.232381102931	1	97.8034850958751	1	1	1	1	1
PSD4	1	1	1	81.3596621405602	140.701427918088	1	73.5060204340015	89.3506362560565
PSEN2	102.632868065227	200.33223905757	1	1	1	1	1	1
PSG5	1	1	156.259248787844	1	1	1	1	1
PSMD6.AS2	1	1	1	51.9624787023122	1	1	1	1
PSMG1	121.412138325235	64.6022677769799	167.133783203217	1	1	1	1	1
PSMG4	70.4587598860186	1	26.4083156414936	1	1	1	1	1
PSTPIP1	1	1	1	214.101278340627	26.706972290238	1	135.621458904522	1
PTAFR	1	1	1	13.5461212769845	1	146.77848530014	14.1040376782252	14.3209287315386
PTBP2	24.449368497923	52.3497208380397	1	1	1	1	1	1
PTGDR	1	1	1	1	349.884856118796	1	1	1
PTGDS	1	1	96.0584425395094	1	1	1	1	1
PTGER2	1	1	26.9821014822368	88.992092642674	130.323996747953	1	1	1
PTGER4	1	1	1	147.42058346464	107.665336777259	70.5661056843706	172.899687660698	1
PTGES	1	29.7675181356615	108.416693957683	1	1	1	1	1
PTGES2	28.119770808818	70.9275872781744	1	1	1	1	1	81.0722145765321
PTGIS	1	1	200.833735948253	12.988929833547	1	1	13.0750789580262	13.6092141653749
PTGR1	43.8853057017038	1	103.314440466626	1	1	1	1	1
PTGR2	1	1	1	1	1	19.673232481132	1	1
PTGS1	1	1	24.3760735635749	1	1	55.591697240117	1	1
PTGS2	1	88.0771914884862	1	1	1	1	1	1
PTK2B	1	1	1	133.221047219568	83.1832811896267	35.023080653948	97.2535541126887	172.178317692268
PTN	1	1	49.3916498329534	1	1	1	1	1
PTPLA	29.1874321240507	1	73.4931317665607	1	1	1	1	1
PTPLAD2	1	1	1	86.6740478093204	1	31.9813550390501	73.3230897857363	1
PTPN18	19.1261423604207	1	1	1	1	34.3332508961351	1	42.5676279859013
PTPN22	1	1	1	146.645900355035	337.085180454914	1	97.5551288767131	1
PTPN4	1	1	1	25.3160766230504	34.3311890118997	1	1	1
PTPN6	1	1	1	328.055751278525	417.539248479021	207.783764405276	323.487164601626	662.773842799471
PTPN7	1	1	1	169.897338232689	58.9557487240264	1	166.995592299711	38.5263180400271
PTPRB	1	51.7020024710119	1	1	1	1	1	1
PTPRC	1	1	1	1035.69753891305	981.153960915221	236.316279683324	1189.4245372231	304.484175681458
PTPRCAP	1	1	1	2073.25397252825	1321.66279059707	1	2015.88285914386	1316.58463743187
PTPRZ1	32.2832590766425	1	1	1	1	1	1	1
PTRF	31.726529468117	343.910552553829	684.782913420337	1	1	1	1	1
PTRH2	111.46154481906	105.329618624389	69.1101862628682	1	1	1	1	1
PTTG1	180.072589401223	1	55.6723172466763	193.096222647449	1	1	187.082421067573	1
PTX3	1	92.4830442567884	275.950046284015	1	1	1	1	1
PUS3	25.8107958959947	1	1	1	1	1	1	1
PVRIG	1	1	1	356.921305465645	169.875383316688	1	280.654527646766	86.6520836323991
PVRL2	1	172.330405101346	29.8812046301642	1	1	30.0957577665708	1	1
PVT1	15.5104751105786	1	1	1	1	1	47.4483599890683	1
PXDN	1	181.580279906539	126.831696791679	1	1	1	1	1
PXK	53.7247669354556	1	49.4745102376078	1	57.6762221497937	1	1	98.918008074533
PXMP2	1	65.5940214596431	1	1	1	1	1	1
PYCR1	125.654787637847	1	79.5462511477976	1	1	1	1	1
PYGL	71.7089426968445	1	35.5690163183839	1	1	64.9687103356592	1	1
PYHIN1	1	1	1	251.55948724193	413.979818398282	1	197.014630099095	1
PYROXD2	29.2994822641828	1	1	1	1	1	1	1
QDPR	343.219874999743	28.9195775189034	84.5052389839442	1	1	35.9597626224565	1	1
QPCT	572.573628750868	1	17.5585294501741	1	1	46.5994388026678	1	1
QRSL1	1	30.9187406257258	1	19.2917542713304	1	1	19.7277571077102	92.3058238806126
R3HCC1L	24.0201986930455	1	1	1	1	1	48.7714226140101	1
R3HDM4	1	1	16.8501186409866	36.7632982445352	73.7472259147578	1	100.463113171132	47.2870774127458
RAB11FIP4	1	1	1	1	57.2448955969885	1	1	25.3853962840644
RAB17	80.0120701894711	1	1	1	1	1	1	1
RAB20	1	1	1	1	1	201.13695467927	1	1
RAB22A	1	1	1	1	17.8485690207996	1	1	1
RAB30	1	1	1	1	89.0968259235973	1	1	133.740763483852
RAB31	1	52.27807583378	98.4873619185746	1	1	174.973612968494	1	1
RAB32	20.1346761476268	1	71.4504382984182	1	1	62.0987539197191	1	1
RAB34	96.4116598458259	1	302.150402215186	1	1	62.4486540865317	1	1
RAB37	1	1	1	125.820577507406	45.7647800714815	1	137.733042678491	58.4797539517403
RAB38	307.528343032653	1	1	1	1	1	1	1
RAB3B	1	1	97.9922406777168	1	1	1	1	1
RAB3D	1	65.4545825078035	1	1	31.5242826715943	1	1	1
RABEP2	1	1	22.9961871060766	1	1	1	1	51.4974689931967
RABIF	20.9705567465461	1	20.9578842374493	1	107.661188292942	1	1	1
RABL3	1	20.2271440276779	15.540572398502	1	1	1	1	28.7557450030132
RAC2	1	1	103.766385249188	1298.58919045041	973.019810105262	130.456939004772	1280.44429208055	1053.08447055623
RAD51C	46.4074286614991	1	39.0218849388036	1	1	1	1	1
RAD51L3.RFFL	1	1	1	1	1	1	31.2912509627661	1
RADIL	1	88.4467798319838	1	1	1	1	1	1
RAI14	1	247.992133740251	73.4750340264611	1	1	1	1	1
RALB	80.7232287225835	243.065052502677	93.2713497249248	1	1	79.6988588545554	1	1
RALGAPA2	1	109.325375682413	1	1	1	1	1	1
RALGPS2	1	1	11.2129979286701	1	1	1	1	55.4615589157928
RAMP1	52.6067939485067	1	1	1	1	1	1	1
RAMP2	1	730.180792675792	1	1	1	1	1	1
RAMP3	44.4169514424776	521.545491553126	1	1	1	1	1	1
RAPGEF6	12.3986603621374	1	1	97.0895625453062	1	1	116.065865415998	40.0561787574105
RARRES1	1	1	135.202972460473	1	1	1	1	1
RARRES2	1	261.07637871909	208.763897752108	1	1	1	1	1
RARRES3	1	192.779575533198	47.9030572385729	743.692911554887	1095.88879476848	182.788247177407	506.191468442946	1
RASA4CP	1	1	1	1	1	1	1	40.0342381578437
RASAL3	1	1	1	58.7829607415612	1	1	46.8618329897609	1
RASGEF1B	1	1	1	1	1	45.7120150470796	1	1
RASGRP1	1	1	1	44.4664770333186	83.5231196849528	1	66.2640880465127	1
RASGRP2	1	1	1	1	1	1	36.3054808637636	57.7977926955211
RASGRP3	1	102.83820007344	1	1	1	1	1	67.775823218896
RASGRP4	1	1	1	1	14.1668455867606	1	1	1
RASSF2	1	1	1	34.3110004827563	1	27.4290277865842	52.8435078881129	62.5489387957695
RASSF4	1	1	1	1	112.513264864187	373.802564716697	1	1
RASSF5	1	1	1	198.616867459463	245.465892145073	1	193.501036033503	121.56013135254
RASSF7	1	1	1	65.925693669713	117.973869897708	1	1	1
RASSF9	1	81.6439345338578	1	1	1	1	1	1
RBBP6	1	1	1	31.0109518815622	64.2765372173806	1	37.2953803124478	18.3227704651477
RBL1	1	1	1	31.5985295033133	1	1	32.9820863307571	31.0875290567368
RBM14.RBM4	1	26.1631635839553	1	1	1	38.2016081694636	1	1
RBM15	1	1	1	1	37.9417359176536	1	1	24.7242391370323
RBM26	1	1	1	1	93.8906012200088	1	1	1
RBM27	1	1	1	28.8705807960743	83.1337789390541	1	26.9263996224531	1
RBM33	1	1	1	1	1	1	1	27.6811859414546
RBM47	1	1	1	1	1	48.0690628101885	1	1
RBM7	27.6209406299377	37.9493778762828	44.7133439211928	1	1	1	68.6332142394181	1
RBP1	1	511.444524805858	1	1	1	1	1	1
RCAN1	218.455084288785	363.556843891751	123.778893862087	1	1	1	1	1
RCAN3	34.6998270864792	1	1	1	1	1	71.0277852740475	53.6722388781154
RCBTB2	31.8200217800646	1	1	1	1	57.2420282613107	1	1
RCN3	232.392857284803	1	324.640108551451	1	1	23.0679511814398	1	1
RDH10	1	1	11.5943588622055	62.7909685859312	1	1	1	1
REEP1	1	64.0534638346283	1	1	1	1	1	1
REEP4	51.3830207725998	1	42.9522328847877	1	1	62.564544271959	1	1
RELN	1	142.074167246866	1	1	1	1	1	1
RELT	1	1	1	1	1	14.202241362173	1	73.9981575988042
RETSAT	84.4061124908419	56.6728079890433	33.9394562631204	1	1	1	1	1
REV1	1	1	1	1	48.8654182858996	1	1	1
REXO4	1	1	1	1	111.003445832416	1	1	1
RFFL	1	1	1	34.6674636390668	1	1	52.0257868684522	1
RFWD3	16.2917254766413	1	19.194255588006	27.5422634784074	1	1	1	1
RFX3	1	1	1	1	1	1	1	51.6152727778779
RGCC	1	1	1	62.2732443699767	1	1	1	1
RGL1	1	23.468028026685	13.2229133937439	1	1	46.8210500644949	1	1
RGL2	17.5464934989784	141.128291266235	1	1	135.091514625307	1	1	1
RGL4	1	1	1	33.6643230748038	1	1	1	1
RGMB	54.3148162447248	1	168.413921387143	1	1	1	1	1
RGPD2	1	1	1	27.904825073095	1	1	1	57.8221432948333
RGS1	230.285939919785	1	1	3251.01922456722	1116.08759783167	1742.1749924849	2723.52394997229	851.221005932558
RGS14	1	1	1	58.8888668929753	179.04293366004	1	86.6912750589927	1
RGS16	1	579.322742581566	1	1	1	1	1	1
RGS18	1	1	1	1	1	41.497821458054	1	1
RGS2	1	1	22.2932657228791	206.337022913699	54.3713538451526	730.679325201878	187.927985765939	334.905861996386
RGS20	65.5474375390193	1	1	1	1	1	1	1
RGS3	1	324.14507443257	49.4677142837952	76.6887145280719	1	1	63.8776008862881	1
RGS4	1	1	134.863819430002	1	1	1	1	1
RHBDD1	1	40.4751677563999	29.9389712976492	1	1	1	1	42.9164212725955
RHBDD3	58.8501280107518	1	28.600208851652	1	1	1	1	1
RHBDF2	20.5488584994724	35.8126538832723	1	1	1	53.9432432508451	1	59.5292921825254
RHOB	1	141.821335238231	48.2078967007419	1	1	86.906613691983	1	1
RHOF	1	1	1	257.667161603549	233.842445664491	1	230.458623436733	119.876223222731
RHOH	1	1	1	232.436382943089	423.144875655865	1	286.627132600395	413.769286575982
RHOJ	24.1433118661025	487.658377621749	17.106373314735	1	1	1	1	1
RICTOR	1	1	1	31.4656263557399	1	1	34.0591368079595	1
RILPL2	1	41.7414758433524	1	105.984939855535	49.3985409433641	1	141.037466754196	81.7886158675441
RIN2	1	41.8695739019092	49.0357038755887	1	1	73.0250415573604	1	1
RIN3	1	1	1	1	19.5053807336695	74.624563424905	1	1
RINL	1	1	1	36.2400671256814	1	1	27.9077288262422	33.3328272410257
RIPK1	1	1	20.0509561489703	1	122.989018882202	1	1	1
RIPK4	76.3649670841691	1	1	1	1	1	1	1
RLBP1	97.7315245177989	1	1	1	1	1	1	1
RMRP	1	1	1	1	1	188.337691281502	1	20.164443929847
RNASE1	304.541875284855	1	1	1	1	6870.50320418157	1	1
RNASE2	1	1	1	1	1	50.6153689561601	1	1
RNASE4	1	81.1836761521133	65.1846796615104	1	1	1	1	1
RNASE6	1	1	1	1	1	607.975389626681	1	152.567424058551
RNASET2	29.3290577778236	1	64.3636183955017	156.358277954435	185.155832895002	1121.31801319723	247.307179184382	463.99738290305
RND3	63.064234565114	1	200.447906451679	1	1	1	1	1
RNF111	1	1	20.5570043749505	1	1	1	25.4470601983634	1
RNF113A	41.9408835494165	1	1	100.275432658754	1	1	84.5938727022539	47.9995378310587
RNF126	20.4231719530442	37.3805591458872	18.339729443129	1	1	1	56.3783923368295	1
RNF13	83.4455922426912	54.3172465103323	39.1383450405742	1	1	190.702906197776	1	52.9641258131907
RNF130	88.5571418833753	147.231315918522	33.5303548639493	1	1	402.248616797517	1	1
RNF135	25.6806005608508	1	34.8154268000002	1	1	92.1700835869863	1	1
RNF144B	1	1	1	1	1	67.5004470803964	1	1
RNF166	1	1	1	126.649382276572	28.6612730467522	57.8073984271557	96.3049442096586	1
RNF185	60.6334368322699	1	46.0062639374086	1	1	1	1	1
RNF20	29.071492046662	1	15.0066466243638	1	1	1	47.6319652447615	1
RNF214	1	1	11.8074638647276	1	25.4450537554581	1	37.7518627884792	1
RNF24	26.6133950653255	1	63.4382843425245	1	1	1	1	1
RNGTT	1	1	1	1	33.1299440431623	1	37.2560971895179	53.7365388073788
RNU12	1	1	1	1	1	32.8549897735085	1	1
ROBO4	1	129.301485519562	1	1	1	1	1	1
ROPN1	39.1719575196453	1	1	1	1	1	1	1
ROPN1B	105.22830195808	1	1	1	1	1	1	1
RORA	1	1	1	1	1	1	25.711786624811	1
RP2	1	26.3342482306347	1	1	59.0148923675333	21.6628064569988	1	35.8964507367854
RP9	36.9992218916604	1	1	1	1	1	1	72.4523102734384
RPF2	61.66135240244	1	68.0355343880546	1	1	1	1	1
RPGR	1	45.7344325592242	1	1	1	1	1	1
RPL13AP20	1	1	1	1	1	1	1	22.2354292818059
RPL23AP32	1	67.583328843882	1	1	1	1	1	1
RPL39L	81.8002316915994	1	25.2006421723867	1	1	1	1	1
RPP25	32.4901809710946	1	26.1003971355673	1	1	50.8244333385153	1	1
RPPH1	1	1	1	1	1	45.050635410263	1	1
RPS10.NUDT3	28.8400926160603	1	1	1	1	45.2831361394991	1	1
RPS4Y1	1	1	1	127.482765996279	167.349576523713	1	1	1
RPS6KA2	1	108.603772291597	33.599882020093	1	1	1	1	1
RPS6KA5	27.8298238162337	1	1	1	55.9859172727107	1	1	40.8104905886788
RRM1	38.9511238334332	1	141.783239533484	80.2466613485676	1	1	1	1
RRM2	1	1	293.51759402817	58.6448836602473	1	1	1	11.2414105422607
RRN3	21.0147140083932	36.5409081343997	25.7727428025933	1	95.0570551305461	1	1	1
RRN3P2	1	1	1	48.7174087809399	108.068277046388	1	56.9480332029156	1
RRP1	99.2918557182561	1	40.064344688515	1	1.2044797811204	1	1	1
RRP1B	21.4869791525878	1	17.5403178086012	28.4497861508717	1	1	1	1
RSAD1	26.7505463498365	1	1	1	1	1	1	1
RSAD2	1	1	1	61.1533200846508	1	1	1	1
RSBN1	1	1	1	38.1230519398063	1	1	31.0292378453738	1
RUNX1.IT1	1	1	1	106.824673144472	50.6620184949152	1	70.0619192826724	1
RUNX3	1	1	1	63.1562699889337	28.9218515525476	1	41.7001222582116	1
RUVBL2	139.151264461302	49.2367405793271	126.512121147283	1	220.600419711583	1	1	1
RXRG	48.1751814609706	1	1	1	1	1	1	1
S100A1	50.7628545719225	1	1	1	1	1	1	1
S100A13	354.072908171803	148.357968248865	373.565884222012	1	1	175.741410856706	1	1
S100A16	92.6353938978899	832.816940118508	752.866869295579	1	1	1	1	1
S100A4	320.266734635791	1	599.699729563785	823.1175589213	238.807225560012	589.394637972501	915.25884993317	1
S100A8	1	1	1	1	1	60.766322470369	1	1
S100A9	1	1	1	1	1	368.583181128043	1	1
S100B	3674.418280642	1	1	143.604275705532	138.684484244066	203.200012656123	1	1
S1PR5	1	1	1	1	336.930296242495	1	1	1
SACM1L	34.5299827378516	19.6117803056256	1	55.1161966559903	1	44.8205971725593	1	1
SAMD3	1	1	1	140.327883917198	352.315377135359	1	73.0592197479896	1
SAMD9	1	1	24.7504824061737	59.3010079852808	1	1	1	1
SAMSN1	1	1	1	178.844927401768	42.4402526629817	194.728162875678	140.290804752905	78.7577183982846
SASH3	1	1	1	328.963594823318	533.490761902653	115.373519480959	330.307150954509	500.216049858872
SATB1	1	1	1	1	132.003412628673	1	1	1
SBF1	1	1	1	26.0279585950377	1	1	22.8446191142631	1
SCAP	63.1565273167733	14.8489475601182	23.5660966264332	1	1	1	1	1
SCARB1	63.3224605699436	1	1	1	1	51.8757565774497	1	1
SCARF1	1	168.1732144065	1	1	1	1	1	1
SCARNA17	1	1	1	54.3947313986156	101.613032424309	1	1	1
SCARNA9	1	1	1	1	1	93.3231447933816	1	37.488424229668
SCD	155.243001646832	1	107.143097613653	1	1	64.7271341693027	1	1
SCIMP	1	1	1	1	1	85.0302254676071	1	98.5984823366414
SCIN	47.9926868342973	1	1	1	1	24.8029349098394	1	1
SCML2	1	41.1760752049125	1	1	1	1	1	1
SCML4	1	1	1	55.2084188897127	23.2583412966013	1	32.6396348097116	16.3583024869068
SCN3B	1	39.1960195772301	1	1	1	1	1	1
SCNN1B	1	58.3132267514818	1	1	1	1	1	1
SCO2	60.5786606126274	1	49.5046313294304	1	1	116.722068310894	1	1
